iteration,timestamp,P78,P79,T41,J20,J20D,J20B,J21,J21D,J21B,J14,J14D,J14B,J2,J2D,J2B,J13,J13D,J13B,J1,J1D,J1B,J3,J3D,J3B,J6,J6D,J6B,J15,J15D,J15B,J5,J5D,J5B,J19,J19D,J19B,T42,J4,J4D,J4B,J18,J18D,J18B,J12,J12D,J12B,J7,J7D,J7B,J8,J8D,J8B,J16,J16D,J16B,J17,J17D,J17B,J11,J11D,J11B,J10,J10D,J10B,J9,J9D,J9B,J22,J22D,J22B
11,2021-11-23 17:16:51.797647,0.0,1.0,8.464423179626465,82.74047088623047,0.0,0.0,59.23926544189453,0.0,0.0,59.341041564941406,9.905153274536133,9.905021667480469,62.66706848144531,3.962151050567627,3.962008476257324,62.78419876098633,9.90516471862793,9.905021667480469,82.73383331298828,9.905231475830078,9.905021667480469,61.520172119140625,3.9621472358703613,3.962008476257324,50.05348587036133,11.886125564575195,11.886025428771973,59.51337432861328,9.905153274536133,9.905021667480469,50.4481086730957,11.886127471923828,11.886025428771973,59.730533599853516,19.8101749420166,19.810043334960938,6.923350811004639,60.507293701171875,11.886160850524902,11.886025428771973,59.87359619140625,9.90515422821045,9.905021667480469,60.09396743774414,9.905155181884766,9.905021667480469,50.01017761230469,11.886125564575195,11.886025428771973,50.045494079589844,7.924117088317871,7.92401647567749,38.076438903808594,7.924077033996582,7.92401647567749,36.47614669799805,19.81009864807129,19.810043334960938,36.96332931518555,7.924073219299316,7.92401647567749,36.655059814453125,7.924072265625,7.92401647567749,36.86614227294922,7.924073219299316,7.92401647567749,36.38113784790039,0.0,0.0
12,2021-11-23 17:16:54.147891,0.0,1.0,8.971712112426758,82.87307739257812,0.0,0.0,59.76039123535156,0.0,0.0,59.85720443725586,9.90515422821045,9.905021667480469,63.07781219482422,3.9621524810791016,3.962008476257324,63.191402435302734,9.905165672302246,9.905021667480469,82.86660766601562,9.905231475830078,9.905021667480469,61.95515060424805,3.962148666381836,3.962008476257324,50.5361213684082,11.886127471923828,11.886025428771973,60.002349853515625,9.905155181884766,9.905021667480469,50.92073440551758,11.886128425598145,11.886025428771973,60.21156692504883,19.810176849365234,19.810043334960938,7.42015266418457,60.96514892578125,11.886162757873535,11.886025428771973,60.34267807006836,9.905156135559082,9.905021667480469,60.54442596435547,9.905157089233398,9.905021667480469,50.49349594116211,11.886127471923828,11.886025428771973,50.52943420410156,7.924118995666504,7.92401647567749,38.55905532836914,7.924078941345215,7.92401647567749,36.97642135620117,19.81009864807129,19.810043334960938,37.4510612487793,7.924075126647949,7.92401647567749,37.15050506591797,7.924074172973633,7.92401647567749,37.358680725097656,7.924074649810791,7.92401647567749,36.88328170776367,0.0,0.0
12,2021-11-23 17:16:56.780753,0.0,1.0,9.465757369995117,83.00413513183594,0.0,0.0,60.267635345458984,0.0,0.0,60.35981750488281,9.905156135559082,9.905021667480469,63.47978973388672,3.962153673171997,3.962008476257324,63.59003448486328,9.905167579650879,9.905021667480469,82.9978256225586,9.905232429504395,9.905021667480469,62.381195068359375,3.9621500968933105,3.962008476257324,51.01003646850586,11.886129379272461,11.886025428771973,60.48146438598633,9.905157089233398,9.905021667480469,51.3845100402832,11.886130332946777,11.886025428771973,60.682865142822266,19.810178756713867,19.810043334960938,7.9111762046813965,61.41389465332031,11.886163711547852,11.886025428771973,60.80338668823242,9.905158042907715,9.905021667480469,60.98890686035156,9.905158042907715,9.905021667480469,50.968055725097656,11.886129379272461,11.886025428771973,51.00459671020508,7.9241204261779785,7.92401647567749,39.032691955566406,7.9240803718566895,7.92401647567749,37.47120666503906,19.810100555419922,19.810043334960938,37.933067321777344,7.924076557159424,7.92401647567749,37.640132904052734,7.924075603485107,7.92401647567749,37.84466552734375,7.924076557159424,7.92401647567749,37.380062103271484,0.0,0.0
14,2021-11-23 17:16:59.026670,0.0,1.0,9.87044906616211,83.0353012084961,0.0,0.0,60.76139450073242,0.0,0.0,60.82509994506836,13.592955589294434,13.592819213867188,63.67558288574219,5.4372735023498535,5.437127590179443,63.789146423339844,13.592965126037598,13.592819213867188,83.0290298461914,13.593029975891113,13.592819213867188,62.535057067871094,5.437269687652588,5.437127590179443,51.15644073486328,16.311487197875977,16.311382293701172,60.81541442871094,13.592955589294434,13.592819213867188,51.44783401489258,16.311487197875977,16.311382293701172,60.95585250854492,27.185775756835938,27.185638427734375,8.332198143005371,61.57598876953125,16.311521530151367,16.311382293701172,61.055702209472656,13.59295654296875,13.592819213867188,61.254581451416016,13.59295654296875,13.592819213867188,51.10334777832031,16.311487197875977,16.311382293701172,51.193443298339844,10.874359130859375,10.87425422668457,39.29914855957031,10.874319076538086,10.87425422668457,37.93941116333008,27.185697555541992,27.185638427734375,38.2723274230957,10.87431526184082,10.87425422668457,38.01211166381836,10.87431526184082,10.87425422668457,38.118465423583984,10.87431526184082,10.87425422668457,37.8708610534668,0.0,0.0
15,2021-11-23 17:17:01.456143,0.0,1.0,10.265447616577148,83.14480590820312,0.0,0.0,61.16605758666992,0.0,0.0,61.226966857910156,13.59295654296875,13.592819213867188,64.00525665283203,5.43727445602417,5.437127590179443,64.11631774902344,13.592966079711914,13.592819213867188,83.13866424560547,13.593029975891113,13.592819213867188,62.88654708862305,5.437270641326904,5.437127590179443,51.54995346069336,16.311487197875977,16.311382293701172,61.21137237548828,13.59295654296875,13.592819213867188,51.833404541015625,16.31148910522461,16.311382293701172,61.34519958496094,27.185775756835938,27.185638427734375,8.747017860412598,61.94761657714844,16.3115234375,16.311382293701172,61.439117431640625,13.592957496643066,13.592819213867188,61.629295349121094,13.592958450317383,13.592819213867188,51.49785614013672,16.311487197875977,16.311382293701172,51.589229583740234,10.874360084533691,10.87425422668457,39.69253921508789,10.874320030212402,10.87425422668457,38.35855484008789,27.185699462890625,27.185638427734375,38.68111038208008,10.874317169189453,10.87425422668457,38.427398681640625,10.874316215515137,10.87425422668457,38.529747009277344,10.874316215515137,10.87425422668457,38.291866302490234,0.0,0.0
16,2021-11-23 17:17:03.513693,0.0,1.0,10.651267051696777,83.25276184082031,0.0,0.0,61.561031341552734,0.0,0.0,61.619346618652344,13.592958450317383,13.592819213867188,64.32767486572266,5.437275409698486,5.437127590179443,64.43640899658203,13.592967987060547,13.592819213867188,83.24674987792969,13.59303092956543,13.592819213867188,63.2302131652832,5.437272071838379,5.437127590179443,51.93508529663086,16.31148910522461,16.311382293701172,61.59776306152344,13.592958450317383,13.592819213867188,52.210628509521484,16.311491012573242,16.311382293701172,61.72594451904297,27.18577766418457,27.185638427734375,9.155348777770996,62.31086730957031,16.3115234375,16.311382293701172,61.814754486083984,13.592958450317383,13.592819213867188,61.99773406982422,13.5929594039917,13.592819213867188,51.884002685546875,16.31148910522461,16.311382293701172,51.97670364379883,10.874361991882324,10.87425422668457,40.07758712768555,10.874321937561035,10.87425422668457,38.77143859863281,27.185701370239258,27.185638427734375,39.0836067199707,10.87431812286377,10.87425422668457,38.8363151550293,10.874317169189453,10.87425422668457,38.934295654296875,10.87431812286377,10.87425422668457,38.7066650390625,0.0,0.0
17,2021-11-23 17:17:05.656848,0.0,1.0,10.668000221252441,84.22792053222656,0.0,0.0,66.4775390625,0.0,0.0,66.4775390625,13.592974662780762,13.592819213867188,67.59024047851562,5.437286376953125,5.437127590179443,67.62174224853516,13.592978477478027,13.592819213867188,84.22300720214844,13.593033790588379,13.592819213867188,66.464111328125,5.437282562255859,5.437127590179443,54.61503601074219,16.311498641967773,16.311382293701172,65.04869079589844,13.59296989440918,13.592819213867188,55.0885009765625,16.311500549316406,16.311382293701172,65.11097717285156,27.185789108276367,27.185638427734375,9.796663284301758,65.51832580566406,16.311534881591797,16.311382293701172,64.44837951660156,13.592967987060547,13.592819213867188,63.339542388916016,13.592964172363281,13.592819213867188,54.54618453979492,16.311498641967773,16.311382293701172,54.61830520629883,10.874370574951172,10.87425422668457,42.808860778808594,10.874330520629883,10.87425422668457,39.28832244873047,27.18570327758789,27.185638427734375,39.86366653442383,10.874320983886719,10.87425422668457,39.5685920715332,10.874320030212402,10.87425422668457,40.13037872314453,10.874321937561035,10.87425422668457,39.13396453857422,0.0,0.0
18,2021-11-23 17:17:07.697860,0.0,1.0,10.668000221252441,84.35681915283203,0.0,0.0,66.84435272216797,0.0,0.0,66.84435272216797,13.592975616455078,13.592819213867188,67.92626190185547,5.4372878074646,5.437127590179443,67.95789337158203,13.592979431152344,13.592819213867188,84.35205078125,13.593033790588379,13.592819213867188,66.83001708984375,5.437283992767334,5.437127590179443,55.066646575927734,16.311500549316406,16.311382293701172,65.4592514038086,13.592970848083496,13.592819213867188,55.51766586303711,16.311500549316406,16.311382293701172,65.52025604248047,27.185791015625,27.185638427734375,10.430562973022461,65.91178894042969,16.31153678894043,16.311382293701172,64.89066314697266,13.592968940734863,13.592819213867188,63.84615707397461,13.592965126037598,13.592819213867188,54.998931884765625,16.311498641967773,16.311382293701172,55.07221984863281,10.874371528625488,10.87425422668457,43.257389068603516,10.874332427978516,10.87425422668457,39.90338897705078,27.185705184936523,27.185638427734375,40.44729232788086,10.874322891235352,10.87425422668457,40.16295623779297,10.874321937561035,10.87425422668457,40.68770980834961,10.874323844909668,10.87425422668457,39.75712585449219,0.0,0.0
19,2021-11-23 17:17:09.679569,0.0,1.0,10.668000221252441,86.96094512939453,0.0,0.0,75.71184539794922,0.0,0.0,75.71184539794922,13.593005180358887,13.592819213867188,75.9760971069336,5.437314510345459,5.437127590179443,76.00227355957031,13.593006134033203,13.592819213867188,86.95974731445312,13.593043327331543,13.592819213867188,75.68174743652344,5.437313556671143,5.437127590179443,65.94136810302734,16.31153678894043,16.311382293701172,75.44355773925781,13.59300422668457,13.592819213867188,65.95909118652344,16.31153678894043,16.311382293701172,75.47509765625,27.185823440551758,27.185638427734375,10.668000221252441,65.91178894042969,16.31153678894043,16.311382293701172,64.89066314697266,13.592968940734863,13.592819213867188,63.84615707397461,13.593005180358887,13.592819213867188,65.93685913085938,16.31153678894043,16.311382293701172,66.14048767089844,10.874408721923828,10.87425422668457,54.06093978881836,10.874368667602539,10.87425422668457,53.97970199584961,27.18575096130371,27.185638427734375,53.97097396850586,10.874368667602539,10.87425422668457,53.93000411987305,10.874367713928223,10.87425422668457,53.88436508178711,10.874367713928223,10.87425422668457,53.97970199584961,0.0,0.0
20,2021-11-23 17:17:12.281475,0.0,1.0,10.668000221252441,87.18659973144531,0.0,0.0,76.5106201171875,0.0,0.0,76.5106201171875,11.44961929321289,11.449430465698242,76.70292663574219,4.579961776733398,4.579771995544434,76.72197723388672,11.449620246887207,11.449430465698242,87.18572998046875,11.449655532836914,11.449430465698242,76.48870849609375,4.579960823059082,4.579771995544434,66.91070556640625,13.739473342895508,13.7393159866333,76.31536865234375,11.449618339538574,11.449430465698242,66.92359924316406,13.739473342895508,13.7393159866333,76.33832550048828,22.899049758911133,22.898860931396484,10.668000221252441,76.34225463867188,13.73950481414795,13.7393159866333,76.3425521850586,11.44961929321289,11.449430465698242,76.38578033447266,11.44961929321289,11.449430465698242,66.90742492675781,13.739473342895508,13.7393159866333,67.05561065673828,9.159701347351074,9.159543991088867,54.9454460144043,9.159660339355469,9.159543991088867,54.886329650878906,22.898977279663086,22.898860931396484,54.879974365234375,9.159660339355469,9.159543991088867,54.85015869140625,9.159660339355469,9.159543991088867,54.81694412231445,9.159660339355469,9.159543991088867,54.886329650878906,0.0,0.0
21,2021-11-23 17:17:14.460123,0.0,1.0,10.668000221252441,87.18659973144531,0.0,0.0,76.5106201171875,0.0,0.0,76.5106201171875,11.44961929321289,11.449430465698242,76.70292663574219,4.579961776733398,4.579771995544434,76.72197723388672,11.449620246887207,11.449430465698242,87.18572998046875,11.449655532836914,11.449430465698242,76.48870849609375,4.579960823059082,4.579771995544434,66.91070556640625,13.739473342895508,13.7393159866333,76.31536865234375,11.449618339538574,11.449430465698242,66.92359924316406,13.739473342895508,13.7393159866333,76.33832550048828,22.899049758911133,22.898860931396484,10.668000221252441,76.34224700927734,13.73950481414795,13.7393159866333,76.3425521850586,11.44961929321289,11.449430465698242,76.38578033447266,11.44961929321289,11.449430465698242,66.90741729736328,13.739473342895508,13.7393159866333,67.05561065673828,9.159701347351074,9.159543991088867,54.9454460144043,9.159660339355469,9.159543991088867,54.88632583618164,22.898977279663086,22.898860931396484,54.879974365234375,9.159660339355469,9.159543991088867,54.85015869140625,9.159660339355469,9.159543991088867,54.81694412231445,9.159660339355469,9.159543991088867,54.88632583618164,0.0,0.0
22,2021-11-23 17:17:15.622452,1.0,1.0,10.668000221252441,87.18659973144531,0.0,0.0,76.5106201171875,0.0,0.0,76.5106201171875,11.44961929321289,11.449430465698242,76.70292663574219,4.579961776733398,4.579771995544434,76.72197723388672,11.449620246887207,11.449430465698242,87.18572998046875,11.449655532836914,11.449430465698242,76.48870849609375,4.579960823059082,4.579771995544434,66.91070556640625,13.739473342895508,13.7393159866333,76.31536865234375,11.449618339538574,11.449430465698242,66.92359924316406,13.739473342895508,13.7393159866333,76.33832550048828,22.899049758911133,22.898860931396484,10.668000221252441,76.34225463867188,13.73950481414795,13.7393159866333,76.3425521850586,11.44961929321289,11.449430465698242,76.38578033447266,11.44961929321289,11.449430465698242,66.90742492675781,13.739473342895508,13.7393159866333,67.05561065673828,9.159701347351074,9.159543991088867,54.9454460144043,9.159660339355469,9.159543991088867,54.886329650878906,22.898977279663086,22.898860931396484,54.879974365234375,9.159660339355469,9.159543991088867,54.85015869140625,9.159660339355469,9.159543991088867,54.81694412231445,9.159660339355469,9.159543991088867,54.886329650878906,0.0,0.0
23,2021-11-23 17:17:17.750134,1.0,1.0,10.668000221252441,87.18659973144531,0.0,0.0,76.5106201171875,0.0,0.0,76.5106201171875,11.44961929321289,11.449430465698242,76.70292663574219,4.579961776733398,4.579771995544434,76.72197723388672,11.449620246887207,11.449430465698242,87.18572998046875,11.449655532836914,11.449430465698242,76.48870849609375,4.579960823059082,4.579771995544434,66.91070556640625,13.739473342895508,13.7393159866333,76.31536865234375,11.449618339538574,11.449430465698242,66.92359924316406,13.739473342895508,13.7393159866333,76.33832550048828,22.899049758911133,22.898860931396484,10.668000221252441,76.34224700927734,13.73950481414795,13.7393159866333,76.3425521850586,11.44961929321289,11.449430465698242,76.38578033447266,11.44961929321289,11.449430465698242,66.90741729736328,13.739473342895508,13.7393159866333,67.05561065673828,9.159701347351074,9.159543991088867,54.9454460144043,9.159660339355469,9.159543991088867,54.88632583618164,22.898977279663086,22.898860931396484,54.879974365234375,9.159660339355469,9.159543991088867,54.85015869140625,9.159660339355469,9.159543991088867,54.81694412231445,9.159660339355469,9.159543991088867,54.88632583618164,0.0,0.0
24,2021-11-23 17:17:19.987152,1.0,1.0,10.668000221252441,87.18659973144531,0.0,0.0,76.5106201171875,0.0,0.0,76.5106201171875,11.44961929321289,11.449430465698242,76.70292663574219,4.579961776733398,4.579771995544434,76.72197723388672,11.449620246887207,11.449430465698242,87.18572998046875,11.449655532836914,11.449430465698242,76.48870849609375,4.579960823059082,4.579771995544434,66.91070556640625,13.739473342895508,13.7393159866333,76.31536865234375,11.449618339538574,11.449430465698242,66.92359924316406,13.739473342895508,13.7393159866333,76.33832550048828,22.899049758911133,22.898860931396484,10.668000221252441,76.34224700927734,13.73950481414795,13.7393159866333,76.3425521850586,11.44961929321289,11.449430465698242,76.38578033447266,11.44961929321289,11.449430465698242,66.90741729736328,13.739473342895508,13.7393159866333,67.05561065673828,9.159701347351074,9.159543991088867,54.9454460144043,9.159660339355469,9.159543991088867,54.88632583618164,22.898977279663086,22.898860931396484,54.879974365234375,9.159660339355469,9.159543991088867,54.85015869140625,9.159660339355469,9.159543991088867,54.81694412231445,9.159660339355469,9.159543991088867,54.88632583618164,0.0,0.0
