iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS
574,2021-11-23 17:36:33.955160,10.668000000000001,10.668000000000001,87.17923020572822,22.979151345085576,22.978926664943607,73.17088814015158,9.191748131169906,9.191570301762523,72.39256607501405,9.191745528080952,9.191570301762523,71.86041804262024,27.574884958868054,27.574711512312433,61.7185070171823,27.57485103936642,27.574711512312433,61.67164655122856,27.574850882642146,27.574711512312433,61.65972475176618,27.574850842769823,27.574711512312433,62.19814310085309,18.38328153237462,18.383140401183425,49.836599496554804,18.38324018933804,18.383140401183425,49.957280702911824,18.38324059295491,18.383140401183425,50.06560504422112,18.38324095524439,18.383140401183425,72.01858412152306,22.97910064048381,22.978926664943607,73.24009868907645,22.979104725824854,22.978926664943607,72.47216297133647,22.979102157472916,22.978926664943607,71.76275772772053,22.979099784875455,22.978926664943607,50.30348960507849,18.38324175084649,18.383140401183425,50.08869062680496,45.95795416349927,45.95785353222884,71.86149914608087,22.979100115114964,22.978926664943607,71.84615097354295,45.95802693106842,45.95785353222884,87.18239396585008,0.0,0.0,72.47216297133646,0.0,0.0,50.08869062680495,0.0,0.0,225.19493322661694,1.0,225.19493322661694,1.0
575,2021-11-23 17:36:35.792106,10.668000000000001,10.668000000000001,87.17923020919248,22.979151345085587,22.978926664943607,73.17088813869607,9.1917481311699,9.191570301762523,72.39256610575657,9.191745528081054,9.191570301762523,71.86041810039389,27.57488495886825,27.574711512312433,61.71850711826136,27.574851039366752,27.574711512312433,61.67164666291172,27.57485088264252,27.574711512312433,61.65972486603432,27.57485084277021,27.574711512312433,62.19814323003971,18.383281532375054,18.383140401183425,49.83659966947675,18.38324018933862,18.383140401183425,49.95728090155952,18.383240592955573,18.383140401183425,50.06560524494283,18.38324095524506,18.383140401183425,72.01858428132066,22.979100640484344,22.978926664943607,73.2400986928734,22.979104725824865,22.978926664943607,72.47216288985555,22.979102157472642,22.978926664943607,71.76275779066742,22.979099784875668,22.978926664943607,50.30348971198372,18.383241750846853,18.383140401183425,50.08869083906865,45.95795416349997,45.95785353222884,71.8614992391471,22.979100115115276,22.978926664943607,71.84615104120411,45.95802693106864,45.95785353222884,87.18239396929764,0.0,0.0,72.47216288985554,0.0,0.0,50.08869083906865,0.0,0.0,225.19493258478187,1.0,225.19493258478187,1.0
576,2021-11-23 17:36:38.021267,10.668000000000001,10.668000000000001,87.17923009066496,22.979151345085192,22.978926664943607,73.17088719672758,9.191748131166749,9.191570301762523,72.39256497186406,9.191745528077263,9.191570301762523,71.86041680537592,27.574884958863915,27.574711512312433,61.718505623999455,27.574851039361757,27.574711512312433,61.67164511986135,27.574850882637357,27.574711512312433,61.65972331109064,27.57485084276501,27.574711512312433,62.19814160645674,18.383281532369626,18.383140401183425,49.83659786117503,18.38324018933257,18.383140401183425,49.957278984603505,18.38324059294916,18.383140401183425,50.06560332948039,18.383240955238655,18.383140401183425,72.01858262657538,22.97910064047881,22.978926664943607,73.24009774541933,22.979104725821696,22.978926664943607,72.47216198024547,22.9791021574696,22.978926664943607,71.76275643540254,22.979099784871135,22.978926664943607,50.30348818679983,18.38324175084175,18.383140401183425,50.08868885837339,45.95795416349335,45.95785353222884,71.86149779388694,22.979100115110445,22.978926664943607,71.84614968148911,45.9580269310641,45.95785353222884,87.18239385134147,0.0,0.0,72.47216198024546,0.0,0.0,50.088688858373374,0.0,0.0,225.19495454493008,1.0,225.19495454493008,1.0
577,2021-11-23 17:36:40.187577,10.668000000000001,10.668000000000001,87.37954198190067,19.190841307131443,19.190615957049104,74.75117865663842,7.676429193319619,7.67624607864927,74.19366088077034,7.676427328708002,7.67624607864927,73.81247981618469,23.028918718101593,23.028738742898426,63.95366943247384,23.02888574542671,23.028738742898426,63.92010297360282,23.028885633164084,23.028738742898426,63.91156331039355,23.02888560460328,23.028738742898426,64.29723603523183,15.352640139897726,15.352491988315002,51.98379083014991,15.352598957725672,15.352491988315002,52.070235674438884,15.352599246839434,15.352491988315002,52.14782917003859,15.352599506349963,15.352491988315002,73.9257755808109,19.190796311168615,19.190615957049104,74.80075480126851,19.19079923752628,19.190615957049104,74.25067686428075,19.190797397797123,19.190615957049104,73.74252511785572,19.190795698289605,19.190615957049104,52.318227415051076,15.352600076244881,15.352491988315002,52.164365552365744,38.38133965642245,38.38123208308175,73.81325440392321,19.190795934842868,19.190615957049104,73.80226041629892,38.381412024106254,38.38123208308175,87.3818082060697,0.0,0.0,74.25067686428073,0.0,0.0,52.16436555236571,0.0,0.0,188.06955914376468,1.0,188.06955914376468,1.0
578,2021-11-23 17:36:42.502517,10.668000000000001,10.668000000000001,87.37954194602442,19.190841307131322,19.190615957049104,74.75117838773913,7.676429193318721,7.67624607864927,74.1936605795469,7.676427328706994,7.67624607864927,73.81247948782423,23.028918718100496,23.028738742898426,63.953669077070764,23.02888574542552,23.028738742898426,63.920102611577875,23.028885633162872,23.028738742898426,63.91156294675438,23.028885604602063,23.028738742898426,64.29723566227662,15.35264013989648,15.352491988315002,51.98379043448893,15.35259895772435,15.352491988315002,52.07023526542205,15.352599246838064,15.352491988315002,52.14782876280616,15.352599506348602,15.352491988315002,73.92577521934506,19.190796311167407,19.190615957049104,74.80075453430202,19.190799237525393,19.190615957049104,74.25067655164132,19.190797397796075,19.190615957049104,73.74252477609478,19.190795698288465,19.190615957049104,52.31822705486126,15.352600076243675,15.352491988315002,52.164365134541164,38.38133965642105,38.38123208308175,73.81325405691031,19.19079593484171,19.190615957049104,73.80226007640482,38.38141202410512,38.38123208308175,87.38180817034188,0.0,0.0,74.25067655164129,0.0,0.0,52.16436513454115,0.0,0.0,188.06956579528804,1.0,188.06956579528804,1.0
579,2021-11-23 17:36:44.840708,10.668000000000001,10.668000000000001,87.37954206504988,19.19084130713172,19.190615957049104,74.75117929599638,7.676429193321757,7.67624607864927,74.19366158040229,7.676427328710342,7.67624607864927,73.8124805664183,23.0289187181041,23.028738742898426,63.95367022472899,23.028885745429356,23.028738742898426,63.920103776147705,23.028885633166766,23.028738742898426,63.911564115446836,23.02888560460597,23.028738742898426,64.29723685476158,15.352640139900469,15.352491988315002,51.9837916811758,15.352598957728517,15.352491988315002,52.07023654399131,15.352599246842342,15.352491988315002,52.147830034286244,15.352599506352853,15.352491988315002,73.92577635732441,19.190796311171212,19.190615957049104,74.80075543333729,19.1907992375284,19.190615957049104,74.25067764865541,19.190797397799745,19.190615957049104,73.74252589727394,19.190795698292213,19.190615957049104,52.31822821568875,15.35260007624756,15.352491988315002,52.16436643585541,38.3813396564254,38.38123208308175,73.81325518035656,19.190795934845468,19.190615957049104,73.80226118886091,38.38141202410883,38.38123208308175,87.38180828887484,0.0,0.0,74.2506776486554,0.0,0.0,52.16436643585539,0.0,0.0,188.06954372775687,1.0,188.06954372775687,1.0
580,2021-11-23 17:36:46.626636,10.668000000000001,10.668000000000001,87.37954200612927,19.190841307131524,19.190615957049104,74.75117885795284,7.676429193320292,7.67624607864927,74.19366108593114,7.676427328708688,7.67624607864927,73.8124800245746,23.02891871810229,23.028738742898426,63.95366963376767,23.02888574542738,23.028738742898426,63.920103173159035,23.02888563316475,23.028738742898426,63.91156350952621,23.028885604603946,23.028738742898426,64.29723623192,15.352640139898385,15.352491988315002,51.98379101623296,15.352598957726293,15.352491988315002,52.0702358542839,15.352599246840034,15.352491988315002,52.14782934724441,15.352599506350554,15.352491988315002,73.92577574963207,19.19079631116918,19.190615957049104,74.80075499783021,19.190799237526942,19.190615957049104,74.25067714867866,19.19079739779807,19.190615957049104,73.74252533299132,19.190795698290326,19.190615957049104,52.31822761624775,15.352600076245555,15.352491988315002,52.164365730207386,38.381339656423044,38.38123208308175,73.81325460400156,19.190795934843536,19.190615957049104,73.80226062707013,38.38141202410696,38.38123208308175,87.38180823019805,0.0,0.0,74.25067714867865,0.0,0.0,52.16436573020735,0.0,0.0,188.06955465173905,1.0,188.06955465173905,1.0
581,2021-11-23 17:36:49.314884,10.668000000000001,10.668000000000001,87.37954192013952,19.190841307131233,19.190615957049104,74.75117820056649,7.676429193318094,7.67624607864927,74.19366036276121,7.6764273287062705,7.67624607864927,73.81247924617763,23.02891871809969,23.028738742898426,63.95366880704593,23.028885745424613,23.028738742898426,63.92010233460411,23.028885633161945,23.028738742898426,63.91156266808667,23.028885604601133,23.028738742898426,64.29723537383246,15.352640139895515,15.352491988315002,51.98379012059363,15.3525989577233,15.352491988315002,52.070234936556034,15.352599246836967,15.352491988315002,52.14782843472685,15.352599506347504,15.352491988315002,73.9257749321668,19.190796311166444,19.190615957049104,74.80075434731964,19.190799237524764,19.190615957049104,74.25067635161089,19.190797397795407,19.190615957049104,73.7425245239717,19.19079569828762,19.190615957049104,52.318226780218076,15.352600076242759,15.352491988315002,52.16436479653987,38.38133965641992,38.38123208308175,73.81325379449594,19.19079593484083,19.190615957049104,73.80225982454455,38.38141202410427,38.38123208308175,87.38180814456408,0.0,0.0,74.25067635161086,0.0,0.0,52.164364796539836,0.0,0.0,188.06957059439657,1.0,188.06957059439657,1.0
582,2021-11-23 17:36:51.560501,10.668000000000001,10.668000000000001,87.37954204802405,19.190841307131663,19.190615957049104,74.75117916714545,7.676429193321326,7.67624607864927,74.19366143725729,7.676427328709864,7.67624607864927,73.81248041127304,23.028918718103583,23.028738742898426,63.95367005823159,23.0288857454288,23.028738742898426,63.92010360687052,23.0288856331662,23.028738742898426,63.911563945492,23.028885604605403,23.028738742898426,64.29723668089599,15.352640139899885,15.352491988315002,51.98379149805178,15.352598957727906,15.352491988315002,52.07023635542136,15.352599246841711,15.352491988315002,52.14782984664804,15.352599506352227,15.352491988315002,73.92577619009737,19.190796311170654,19.190615957049104,74.80075530560693,19.190799237527973,19.190615957049104,74.25067749588412,19.190797397799233,19.190615957049104,73.7425257359001,19.190795698291677,19.190615957049104,52.31822804711381,15.352600076246993,15.352491988315002,52.16436624356993,38.38133965642476,38.38123208308175,73.81325501758221,19.19079593484492,19.190615957049104,73.80226102855617,38.3814120241083,38.38123208308175,87.3818082719195,0.0,0.0,74.2506774958841,0.0,0.0,52.164366243569894,0.0,0.0,188.0695468843693,1.0,188.0695468843693,1.0
583,2021-11-23 17:36:53.213915,10.668000000000001,10.668000000000001,87.82348825781577,5.39803837511885,5.397811540263437,78.34688307728844,2.159319671011628,2.1591245305503124,78.29366426649405,2.159319493021944,2.1591245305503124,78.25727862145105,6.477568575022979,6.477373734242707,69.04504597629428,6.4775377648197034,6.477373734242707,69.04184188335556,6.477537754103652,6.477373734242707,69.04102672794514,6.477537751377375,6.477373734242707,69.07784140335427,4.318413153830949,4.318249013570035,56.8742488202816,4.318372339059692,4.318249013570035,56.88250057604366,4.3183723666575915,4.318249013570035,56.88990736181675,4.318372391429499,4.318249013570035,78.26809379939871,5.398006417214943,5.397811540263437,78.3516156214871,5.398006696552691,5.397811540263437,78.29910709798209,5.398006520938553,5.397811540263437,78.25060112335848,5.398006358710894,5.397811540263437,56.90617272861172,4.318372445828826,4.318249013570035,56.891485882628764,10.79574651119627,10.795623128057464,78.25735282101377,5.398006381291867,5.397811540263437,78.25630340252003,10.795817965576125,10.795623128057464,87.82370458367201,0.0,0.0,78.29910709798202,0.0,0.0,56.891485882628736,0.0,0.0,0.0,0.0,105.80076877916183,1.0
584,2021-11-23 17:36:55.083495,10.668000000000001,10.668000000000001,87.82348824737872,5.398038375118815,5.397811540263437,78.3468830585376,2.1593196710115654,2.1591245305503124,78.29366424312671,2.159319493021866,2.1591245305503124,78.25727859420807,6.477568575022889,6.477373734242707,69.04504594346506,6.477537764819593,6.477373734242707,69.04184184915846,6.477537754103538,6.477373734242707,69.04102669341457,6.477537751377259,6.477373734242707,69.07784136689922,4.318413153830828,4.318249013570035,56.87424877835932,4.318372339059551,4.318249013570035,56.88250053090548,4.3183723666574405,4.318249013570035,56.8899073165277,4.318372391429348,4.318249013570035,78.26809376015474,5.398006417214812,5.397811540263437,78.35161560225632,5.398006696552626,5.397811540263437,78.29910708600242,5.398006520938513,5.397811540263437,78.25060109506268,5.398006358710799,5.397811540263437,56.90617269498733,4.318372445828714,4.318249013570035,56.89148583572255,10.795746511196114,10.795623128057464,78.25735278934646,5.398006381291761,5.397811540263437,78.25630337379843,10.79581796557603,10.795623128057464,87.82370457324234,0.0,0.0,78.29910708600235,0.0,0.0,56.89148583572251,0.0,0.0,0.0,0.0,105.80077072087752,1.0
585,2021-11-23 17:36:57.882788,10.668000000000001,10.668000000000001,87.82348833400196,5.398038375119104,5.397811540263437,78.3468832426273,2.1593196710121814,2.1591245305503124,78.29366443900898,2.159319493022521,2.1591245305503124,78.25727879999049,6.477568575023576,6.477373734242707,69.04504615825307,6.477537764820312,6.477373734242707,69.04184206615166,6.477537754104263,6.477373734242707,69.04102691094533,6.477537751377987,6.477373734242707,69.07784158753252,4.318413153831565,4.318249013570035,56.87424900616667,4.318372339060314,4.318249013570035,56.88250076293271,4.318372366658217,4.318249013570035,56.88990754770159,4.31837239143012,4.318249013570035,78.26809397438694,5.3980064172155275,5.397811540263437,78.35161578526372,5.398006696553238,5.397811540263437,78.29910729254334,5.398006520939204,5.397811540263437,78.2506013061634,5.3980063587115055,5.397811540263437,56.90617291146621,4.3183724458294375,4.318249013570035,56.89148607070869,10.795746511196901,10.795623128057464,78.25735300105559,5.39800638129247,5.397811540263437,78.25630358387271,10.795817965576733,10.795623128057464,87.82370465980455,0.0,0.0,78.29910729254327,0.0,0.0,56.89148607070865,0.0,0.0,0.0,0.0,105.80075460540422,1.0
586,2021-11-23 17:36:59.057571,10.668000000000001,10.668000000000001,87.82348829669192,5.39803837511898,5.397811540263437,78.34688316594858,2.1593196710119242,2.1591245305503124,78.29366435489129,2.15931949302224,2.1591245305503124,78.25727870962757,6.477568575023274,6.477373734242707,69.04504606068214,6.477537764819987,6.477373734242707,69.0418419668157,6.477537754103932,6.477373734242707,69.04102681117911,6.477537751377653,6.477373734242707,69.0778414852831,4.318413153831223,4.318249013570035,56.87424889742142,4.318372339059949,4.318249013570035,56.8825006503665,4.318372366657839,4.318249013570035,56.889907435314306,4.318372391429745,4.318249013570035,78.26809387225168,5.3980064172151865,5.397811540263437,78.35161570859803,5.398006696552981,5.397811540263437,78.29910721323321,5.398006520938939,5.397811540263437,78.25060121320833,5.398006358711195,5.397811540263437,56.9061728127299,4.318372445829107,4.318249013570035,56.89148595582409,10.795746511196516,10.795623128057464,78.25735290539467,5.3980063812921495,5.397811540263437,78.2563034909518,10.795817965576422,10.795623128057464,87.82370462252078,0.0,0.0,78.29910721323316,0.0,0.0,56.89148595582405,0.0,0.0,0.0,0.0,105.80076154660634,1.0
587,2021-11-23 17:37:00.761410,10.668000000000001,10.668000000000001,87.8234883541279,5.398038375119172,5.397811540263437,78.34688328817091,2.1593196710123332,2.1591245305503124,78.29366448473678,2.159319493022674,2.1591245305503124,78.25727884587292,6.47756857502373,6.477373734242707,69.04504620262612,6.47753776482046,6.477373734242707,69.0418421101551,6.477537754104411,6.477373734242707,69.04102695485868,6.477537751378133,6.477373734242707,69.07784163092576,4.3184131538317105,4.318249013570035,56.874249047542925,4.318372339060452,4.318249013570035,56.88250080312257,4.318372366658351,4.318249013570035,56.889907587489816,4.318372391430254,4.318249013570035,78.26809401344043,5.398006417215659,5.397811540263437,78.35161583006682,5.398006696553388,5.397811540263437,78.29910735089723,5.3980065209394,5.397811540263437,78.25060135295301,5.398006358711662,5.397811540263437,56.90617295575887,4.318372445829586,4.318249013570035,56.89148611045651,10.795746511197033,10.795623128057464,78.25735304534571,5.398006381292618,5.397811540263437,78.25630362998356,10.795817965576887,10.795623128057464,87.82370467991632,0.0,0.0,78.29910735089717,0.0,0.0,56.891486110456476,0.0,0.0,0.0,0.0,105.80075086115669,1.0
588,2021-11-23 17:37:02.822981,10.668000000000001,10.668000000000001,87.82348837863127,5.3980383751192536,5.397811540263437,78.34688334203805,2.1593196710125135,2.1591245305503124,78.29366454029402,2.15931949302286,2.1591245305503124,78.25727890284898,6.477568575023921,6.477373734242707,69.04504625982982,6.477537764820651,6.477373734242707,69.04184216741452,6.477537754104603,6.477373734242707,69.04102701213168,6.477537751378326,6.477373734242707,69.07784168827709,4.3184131538319015,4.318249013570035,56.87424910455076,4.318372339060643,4.318249013570035,56.88250085992837,4.318372366658541,4.318249013570035,56.88990764392315,4.318372391430443,4.318249013570035,78.26809406714284,5.398006417215838,5.397811540263437,78.35161588331265,5.398006696553566,5.397811540263437,78.29910741600936,5.398006520939617,5.397811540263437,78.25060141122223,5.398006358711857,5.397811540263437,56.90617301313605,4.318372445829778,4.318249013570035,56.891486167371816,10.795746511197223,10.795623128057464,78.25735310208562,5.398006381292807,5.397811540263437,78.25630368767865,10.79581796557708,10.795623128057464,87.8237047044024,0.0,0.0,78.29910741600932,0.0,0.0,56.89148616737178,0.0,0.0,0.0,0.0,105.80074630252771,1.0
589,2021-11-23 17:37:05.022654,10.668000000000001,10.668000000000001,87.67836527435573,6.77542718846531,6.775200838972002,78.02769649003409,2.7102743011477264,2.710080228202182,77.94662649510252,2.710274030010086,2.710080228202182,77.8911987502665,8.13043448001471,8.130240863584243,68.64325732204985,8.130403550383832,8.130240863584243,68.63837639890515,8.13040353405964,8.130240863584243,68.63713464006835,8.130403529906593,8.130240863584243,68.69321583970243,5.420323250630391,5.420160396745132,56.483556393146706,5.420282415568581,5.420160396745132,56.49612656628059,5.420282457609376,5.420160396745132,56.507409585392324,5.420282495345301,5.420160396745132,77.90767372057367,6.775394510502812,6.775200838972002,78.03490565845132,6.775394936028524,6.775200838972002,77.95491767585258,6.775394668509662,6.775200838972002,77.88102663799688,6.775394421381958,6.775200838972002,56.532187287397164,5.4202825782140325,5.420160396745132,56.50981419889502,13.550523844245607,13.550401737603238,77.89131167184529,6.775394455780133,6.775200838972002,77.88971304733859,13.550595349064787,13.550401737603238,87.67869481089946,0.0,0.0,77.95491767585254,0.0,0.0,56.50981419889499,0.0,0.0,0.0,0.0,132.79754721345216,1.0
590,2021-11-23 17:37:06.517330,10.668000000000001,10.668000000000001,87.67836524336107,6.775427188465207,6.775200838972002,78.02769641986517,2.710274301147492,2.710080228202182,77.94662641697266,2.710274030009825,2.710080228202182,77.89119866545326,8.130434480014426,8.130240863584243,68.6432572293187,8.13040355038352,8.130240863584243,68.63837630423518,8.130403534059324,8.130240863584243,68.63713454492576,8.130403529906275,8.130240863584243,68.69321574183208,5.420323250630065,5.420160396745132,56.4835562880614,5.420282415568229,5.420160396745132,56.49612645695132,5.420282457609011,5.420160396745132,56.50740947620654,5.420282495344935,5.420160396745132,77.90767362230099,6.7753945105024815,6.775200838972002,78.03490558820684,6.77539493602829,6.775200838972002,77.95491760440927,6.775394668509422,6.775200838972002,77.88102655051159,6.775394421381666,6.775200838972002,56.53218719340578,5.420282578213718,5.420160396745132,56.50981408702444,13.550523844245232,13.550401737603238,77.89131158115399,6.7753944557798285,6.775200838972002,77.88971295980792,13.550595349064496,13.550401737603238,87.67869477993129,0.0,0.0,77.95491760440923,0.0,0.0,56.5098140870244,0.0,0.0,0.0,0.0,132.79755297885671,1.0
591,2021-11-23 17:37:08.671447,10.668000000000001,10.668000000000001,87.67836538779045,6.775427188465691,6.775200838972002,78.02769677356034,2.710274301148675,2.710080228202182,77.94662678340227,2.71027403001105,2.710080228202182,77.89119904257369,8.130434480015687,8.130240863584243,68.64325760898127,8.13040355038479,8.130240863584243,68.63837668452025,8.130403534060596,8.130240863584243,68.63713492536255,8.130403529907548,8.130240863584243,68.69321612314472,5.4203232506313395,5.420160396745132,56.48355666785381,5.4202824155695,5.420160396745132,56.49612683584951,5.420282457610278,5.420160396745132,56.507409852493076,5.4202824953461946,5.420160396745132,77.90767397824624,6.7753945105036735,6.775200838972002,78.03490593758352,6.775394936029459,6.775200838972002,77.95491803658466,6.7753946685108675,6.775200838972002,77.88102693696239,6.775394421382958,6.775200838972002,56.532187574429756,5.420282578214993,5.420160396745132,56.50981446699271,13.550523844246504,13.550401737603238,77.89131195734042,6.775394455781086,6.775200838972002,77.88971334226548,13.550595349065775,13.550401737603238,87.67869492423722,0.0,0.0,77.95491803658463,0.0,0.0,56.50981446699267,0.0,0.0,0.0,0.0,132.79752611312097,1.0
592,2021-11-23 17:37:10.137024,10.668000000000001,10.668000000000001,87.67836525690787,6.775427188465252,6.775200838972002,78.02769645187458,2.710274301147599,2.710080228202182,77.94662645124264,2.7102740300099395,2.710080228202182,77.89119870162104,8.130434480014546,8.130240863584243,68.64325726722801,8.130403550383647,8.130240863584243,68.63837634257094,8.130403534059452,8.130240863584243,68.63713458336545,8.130403529906403,8.130240863584243,68.69321578087185,5.420323250630195,5.420160396745132,56.48355632849609,5.420282415568365,5.420160396745132,56.4961264982065,5.420282457609149,5.420160396745132,56.50740951730173,5.420282495345074,5.420160396745132,77.90767366015295,6.775394510502609,6.775200838972002,78.03490562001548,6.775394936028396,6.775200838972002,77.95491764060712,6.775394668509543,6.775200838972002,77.88102658769125,6.77539442138179,6.775200838972002,56.532187231640265,5.420282578213846,5.420160396745132,56.50981412885132,13.550523844245374,13.550401737603238,77.8913116184735,6.775394455779953,6.775200838972002,77.88971299679694,13.550595349064617,13.550401737603238,87.67869479346652,0.0,0.0,77.95491764060709,0.0,0.0,56.50981412885128,0.0,0.0,0.0,0.0,132.7975504589772,1.0
593,2021-11-23 17:37:12.391088,10.668000000000001,10.668000000000001,87.67836522646725,6.77542718846515,6.775200838972002,78.02769637965223,2.7102743011473573,2.710080228202182,77.94662637417775,2.710274030009682,2.710080228202182,77.89119862049073,8.130434480014275,8.130240863584243,68.6432571825211,8.130403550383365,8.130240863584243,68.63837625698821,8.130403534059166,8.130240863584243,68.63713449756922,8.130403529906117,8.130240863584243,68.69321569384334,5.420323250629904,5.420160396745132,56.483556238678204,5.420282415568065,5.420160396745132,56.49612640674787,5.420282457608843,5.420160396745132,56.507409426222104,5.420282495344768,5.420160396745132,77.9076735760649,6.775394510502328,6.775200838972002,78.03490554829075,6.775394936028156,6.775200838972002,77.95491755824874,6.775394668509269,6.775200838972002,77.8810265043164,6.775394421381511,6.775200838972002,56.5321871462468,5.420282578213561,5.420160396745132,56.50981403621359,13.550523844245063,13.550401737603238,77.89131153503338,6.775394455779675,6.775200838972002,77.88971291389234,13.55059534906434,13.550401737603238,87.67869476305192,0.0,0.0,77.95491755824871,0.0,0.0,56.509814036213555,0.0,0.0,0.0,0.0,132.79755612132737,1.0
594,2021-11-23 17:37:14.295401,10.668000000000001,10.668000000000001,87.67836525532086,6.775427188465247,6.775200838972002,78.0276964501981,2.7102743011475936,2.710080228202182,77.94662644743136,2.7102740300099266,2.710080228202182,77.8911986960175,8.130434480014529,8.130240863584243,68.64325725878189,8.130403550383619,8.130240863584243,68.6383763334288,8.130403534059422,8.130240863584243,68.63713457405362,8.130403529906372,8.130240863584243,68.69321577058072,5.42032325063016,5.420160396745132,56.48355631534216,5.4202824155683205,5.420160396745132,56.496126483368656,5.420282457609099,5.420160396745132,56.507409502333125,5.420282495345023,5.420160396745132,77.9076736479059,6.775394510502569,6.775200838972002,78.03490561800328,6.775394936028389,6.775200838972002,77.95491764401986,6.775394668509555,6.775200838972002,77.88102658173032,6.77539442138177,6.775200838972002,56.53218722280965,5.420282578213817,5.420160396745132,56.50981411311916,13.55052384424532,13.550401737603238,77.89131161055917,6.775394455779928,6.775200838972002,77.88971299053496,13.550595349064597,13.550401737603238,87.67869479188084,0.0,0.0,77.95491764401982,0.0,0.0,56.50981411311913,0.0,0.0,0.0,0.0,132.79755075418691,1.0
595,2021-11-23 17:37:16.449600,10.668000000000001,10.668000000000001,87.38696322253337,9.540564567672984,9.540339192770395,77.28796530129567,3.816327124817546,3.816135525894225,77.1351601103472,3.8163266137623895,3.816135525894225,77.03068624785826,11.448597568162464,11.448406829705897,67.69077099024385,11.448566330926198,11.448406829705897,67.68157111012268,11.448566300157308,11.448406829705897,67.67923056280388,11.448566292329375,11.448406829705897,67.78493583116452,7.6324307839342085,7.632270967780711,55.55965017129353,7.632389896610712,7.632270967780711,55.5833431085307,7.632389975851461,7.632270967780711,55.60460999572413,7.632390046978315,7.632270967780711,77.06173887308636,9.5405300350821,9.540339192770395,77.30155338502327,9.540530837138903,9.540339192770395,77.15078749028724,9.540530332904147,9.540339192770395,77.01151314892009,9.540529867102759,9.540339192770395,55.65131263962545,7.632390203174754,7.632270967780711,55.609142328525664,19.08079756390447,19.080678469548534,77.03089884683017,9.540529931937996,9.540339192770395,77.02788564000647,19.0808691986385,19.080678469548534,87.3875843516041,0.0,0.0,77.15078749028723,0.0,0.0,55.60914232852563,0.0,0.0,0.0,0.0,186.99420181980614,1.0
596,2021-11-23 17:37:18.918215,10.668000000000001,10.668000000000001,87.38696313530899,9.540564567672693,9.540339192770395,77.28796505093439,3.8163271248167088,3.816135525894225,77.13515984423462,3.8163266137614995,3.816135525894225,77.03068596852209,11.448597568161528,11.448406829705897,67.6907707011544,11.44856633092523,11.448406829705897,67.68157081864497,11.448566300156333,11.448406829705897,67.679230270744,11.448566292328398,11.448406829705897,67.78493553574462,7.63243078393322,7.632270967780711,55.55964986922731,7.632389896609702,7.632270967780711,55.583342802555,7.6323899758504385,7.632270967780711,55.604609691423725,7.632390046977296,7.632270967780711,77.06173859206314,9.540530035081158,9.540339192770395,77.3015531371054,9.540530837138073,9.540339192770395,77.15078719275606,9.540530332903153,9.540339192770395,77.01151286134386,9.540529867101796,9.540339192770395,55.651312348424824,7.632390203173781,7.632270967780711,55.6091420192711,19.080797563903438,19.080678469548534,77.03089856190127,9.540529931937042,9.540339192770395,77.02788535471521,19.080869198637547,19.080678469548534,87.38758426447951,0.0,0.0,77.15078719275603,0.0,0.0,55.60914201927106,0.0,0.0,0.0,0.0,186.99421803997367,1.0
