iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack1,attack2
614,2021-10-27 19:14:56.990087,3.048,3.048,71.02902645343795,80.21658783160387,80.21641716562762,31.90678060813579,32.086605416911674,32.08656559482456,27.225573583167485,32.086589760670066,32.08656559482456,24.450007593500693,96.25971378651566,96.25969890351782,10.505820747236294,69.76611202606084,96.25969890351782,10.404754843563516,69.42972541533894,96.25969890351782,10.378651307976204,69.3425775640598,96.25969890351782,13.631160495073459,52.97910948523707,64.17313048330108,1.6730389954112166,18.560567948730302,64.17313048330108,2.5001278386392816,22.689235528232665,64.17313048330108,2.920550923030179,24.522859782530777,64.17313048330108,26.742656401795067,80.21643971636232,80.21641716562762,32.31585964904962,80.21645835587475,80.21641716562762,27.631866154656795,80.21644269031383,80.21641716562762,24.16843806336869,80.21643110691949,80.21641716562762,2.833525714688571,24.154721123899538,64.17313048330108,2.834803211447546,60.400500748489996,160.4328350376033,24.985793575514528,80.21643384055534,80.21641716562762,24.379819803709193,160.4328496858589,160.4328350376033,71.04887537533814,0.0,0.0,27.631866154656933,0.0,0.0,2.8348032114477024,0.0,0.0,0.0,0.0,1214.010022309621,1.0,0,1
615,2021-10-27 19:15:04.489968,3.048,3.048,71.02902051757495,80.21658783158402,80.21641716562762,31.90675264427769,32.086605416818145,32.08656559482456,27.225538223487614,32.08658976055181,32.08656559482456,24.449966421078237,96.25971378637796,96.25969890351782,10.505801065342327,69.76604678540002,96.25969890351782,10.404737600988149,69.42966797170386,96.25969890351782,10.378634675185664,69.34252207941921,96.25969890351782,13.631144195860626,52.9790778447381,64.17313048330108,1.6730384842557733,18.56056511372776,64.17313048330108,2.5001475161173072,22.689325529077585,64.17313048330108,2.9205732986963224,24.52295443553649,64.17313048330108,26.742673397935576,80.21643971641916,80.21641716562762,32.315836594555805,80.21645835579764,80.21641716562762,27.631832494915635,80.21644269020125,80.21641716562762,24.1683852759002,80.21643110674293,80.21641716562762,2.83351645399191,24.154681977661184,64.17313048330108,2.8348307047810017,60.40079657518473,160.4328350376033,24.985787567071974,80.21643384053525,80.21641716562762,24.379793110681373,160.4328496857696,160.4328350376033,71.04886944616243,0.0,0.0,27.631832494915756,0.0,0.0,2.834830704781158,0.0,0.0,0.0,0.0,1214.0102432239387,1.0,0,1
616,2021-10-27 19:15:12.004586,3.048,3.048,71.02902011510633,80.21658783158269,80.21641716562762,31.906750772337222,32.086605416811885,32.08656559482456,27.225535863799344,32.086589760543916,32.08656559482456,24.44996367804679,96.25971378636879,96.25969890351782,10.505799745713714,69.76604241097726,96.25969890351782,10.404736441919464,69.42966411010498,96.25969890351782,10.378633556255359,69.34251834666792,96.25969890351782,13.631143091341015,52.97907570051932,64.17313048330108,1.6730384154397318,18.5605647320364,64.17313048330108,2.5001487605378516,22.68933122190101,64.17313048330108,2.920574718804582,24.522960443848362,64.17313048330108,26.742674469036764,80.21643971642274,80.21641716562762,32.31583504718606,80.21645835579247,80.21641716562762,27.631830237833782,80.2164426901937,80.21641716562762,24.168381766317683,80.21643110673119,80.21641716562762,2.8335158407871077,24.154679383061957,64.17313048330108,2.834832454356125,60.40081540380887,160.4328350376033,24.98578714456747,80.21643384053384,80.21641716562762,24.379791327246917,160.43284968576364,160.4328350376033,71.04886904414721,0.0,0.0,27.63183023783391,0.0,0.0,2.8348324543562895,0.0,0.0,0.0,0.0,1214.0102582025668,1.0,0,1
617,2021-10-27 19:15:19.358039,3.048,3.048,71.02902004887474,80.21658783158247,80.21641716562762,31.906750535703598,32.086605416811096,32.08656559482456,27.22553559244264,32.086589760543006,32.08656559482456,24.449963379398636,96.25971378636778,96.25969890351782,10.505799573804106,69.7660418405469,96.25969890351782,10.404736280840128,69.42966357294755,96.25969890351782,10.37863339789004,69.3425178178797,96.25969890351782,13.63114290818132,52.979075344678236,64.17313048330108,1.6730383117162686,18.56056415663455,64.17313048330108,2.5001487272035714,22.689331074540107,64.17313048330108,2.920574694326639,24.52296034491414,64.17313048330108,26.74267442170507,80.21643971642258,80.21641716562762,32.31583483219007,80.21645835579174,80.21641716562762,27.631829947244178,80.21644269019274,80.21641716562762,24.168381408907354,80.21643110673,80.21641716562762,2.8335156733150964,24.15467866992004,64.17313048330108,2.834832439391551,60.40081525972159,160.4328350376033,24.985786991571615,80.21643384053331,80.21641716562762,24.37979108282459,160.43284968576285,160.4328350376033,71.04886897799027,0.0,0.0,27.631829947244306,0.0,0.0,2.8348324393916986,0.0,0.0,0.0,0.0,1214.0102606674984,1.0,0,1
618,2021-10-27 19:15:26.897398,3.048,3.048,71.02902008253808,80.21658783158257,80.21641716562762,31.906750632885558,32.08660541681142,32.08656559482456,27.225535681139785,32.086589760543305,32.08656559482456,24.44996346142478,96.25971378636807,96.25969890351782,10.505799634014203,69.7660420405421,96.25969890351782,10.404736341145822,69.42966377421696,96.25969890351782,10.378633458214505,69.3425180194615,96.25969890351782,13.631142987444106,52.97907549874005,64.17313048330108,1.6730383860571718,18.56056456901994,64.17313048330108,2.5001488181051386,22.689331486952145,64.17313048330108,2.920574787937202,24.522960737883523,64.17313048330108,26.742674515090663,80.21643971642288,80.21641716562762,32.315834929972205,80.21645835579207,80.21641716562762,27.631830089431023,80.21644269019322,80.21641716562762,24.16838149009503,80.21643110673027,80.21641716562762,2.833515767290984,24.154679070786067,64.17313048330108,2.8348325431622405,60.40081636521348,160.4328350376033,24.985787087999263,80.21643384053364,80.21641716562762,24.379791177532194,160.43284968576316,160.4328350376033,71.04886901161566,0.0,0.0,27.631830089431155,0.0,0.0,2.8348325431623875,0.0,0.0,0.0,0.0,1214.010259414655,1.0,0,1
619,2021-10-27 19:15:34.501015,3.048,3.048,69.981028163005,90.79858565959593,90.79841849863757,29.33035887818515,36.31939716557938,36.31936596030431,24.456807900739904,36.3193808660457,36.31936596030431,21.752112923160766,108.95810613941843,108.95810027949746,8.091674923024238,69.30486762936333,108.95810027949746,8.026924852942633,69.02701980949564,108.95810027949746,8.010049260200994,68.95442134880582,108.95810027949746,11.319968858150457,54.648200719384185,72.63873112108045,0.062211883794724226,4.051258276717822,72.63873112108045,0.7107178032496482,13.693102299507574,72.63873112108045,1.0814162941207985,16.89078010518583,72.63873112108045,24.556969860503138,90.79843373936944,90.79841849863757,29.755474436894936,90.79845112570659,90.79841849863757,24.860600177612312,90.79843475485744,90.79841849863757,21.577674882817742,90.79842377515257,90.79841849863757,0.44487394948622966,10.833573644907366,72.63873112108045,0.8585468359096905,37.624893990782795,181.59683779680333,22.527017332248317,90.79842695021719,90.79841849863757,21.76283077626662,181.59684369257002,181.59683779680333,70.00207422183423,0.0,0.0,24.86060017761246,0.0,0.0,0.8585468359098681,0.0,0.0,0.0,0.0,1253.0126381225055,1.0,0,1
620,2021-10-27 19:15:42.036171,3.048,3.048,69.9810421060054,90.79858565964257,90.79841849863757,29.33041154678833,36.31939716575553,36.31936596030431,24.45686023560689,36.31938086622073,36.31936596030431,21.752165082384504,108.95810613959289,108.95810027949746,8.091696671019097,69.3049609122605,108.95810027949746,8.026943731197083,69.02710111368691,108.95810027949746,8.01006741016931,68.95449960012107,108.95810027949746,11.319986059959772,54.648242316098056,72.63873112108045,0.062205796785586145,4.051486435166695,72.63873112108045,0.7107097105174339,13.693029192707394,72.63873112108045,1.081408752474883,16.890723689367064,72.63873112108045,24.556964254777892,90.79843373935068,90.79841849863757,29.75552567482129,90.79845112587796,90.79841849863757,24.860670969203916,90.7984347550942,90.79841849863757,21.577738803764124,90.79842377536636,90.79841849863757,0.4448150916325706,10.832861287263848,72.63873112108045,0.858537089268124,37.62469022321028,181.59683779680333,22.52701738397964,90.79842695021736,90.79841849863757,21.76298261524306,181.59684369307786,181.59683779680333,70.00208814867916,0.0,0.0,24.860670969204072,0.0,0.0,0.858537089268293,0.0,0.0,0.0,0.0,1253.0121192241636,1.0,0,1
621,2021-10-27 19:15:47.967250,3.048,3.048,69.98104214225421,90.79858565964268,90.79841849863757,29.330411691382295,36.319397165756016,36.31936596030431,24.456860394857905,36.319380866221266,36.31936596030431,21.752165253196477,108.95810613959345,108.95810027949746,8.091696737620628,69.30496119885078,108.95810027949746,8.026943787500446,69.02710135700406,108.95810027949746,8.01006746385841,68.9544998324056,108.95810027949746,11.319986105435461,54.648242426567414,72.63873112108045,0.062205786577900164,4.051486349390137,72.63873112108045,0.7107096690197089,13.693028797614437,72.63873112108045,1.0814087098070506,16.89072335997632,72.63873112108045,24.556964213315556,90.79843373935056,90.79841849863757,29.755525813736458,90.79845112587842,90.79841849863757,24.860671129742926,90.79843475509475,90.79841849863757,21.57773902819012,90.79842377536711,90.79841849863757,0.44481480640837046,10.832857809184391,72.63873112108045,0.8585370338617763,37.624689024186374,181.59683779680333,22.527017346740852,90.79842695021723,90.79841849863757,21.762983172402315,181.5968436930797,181.59683779680333,70.00208818488596,0.0,0.0,24.860671129743064,0.0,0.0,0.8585370338619452,0.0,0.0,0.0,0.0,1253.01211787514,1.0,0,1
622,2021-10-27 19:15:53.846651,3.048,3.048,69.9810422038969,90.79858565964288,90.79841849863757,29.330411899743662,36.31939716575671,36.31936596030431,24.456860575494705,36.31938086622187,36.31936596030431,21.752165412690793,108.958106139594,108.95810027949746,8.091696829922512,69.30496159411605,108.95810027949746,8.026943876353235,69.0271017390316,108.95810027949746,8.010067551832385,68.95450021105307,108.95810027949746,11.319986219053558,54.64824270080982,72.63873112108045,0.062205827959377305,4.051487686061887,72.63873112108045,0.7107097327120823,13.693029411469674,72.63873112108045,1.0814087750646477,16.89072386977036,72.63873112108045,24.55696429384895,90.79843373935083,90.79841849863757,29.755526013484502,90.79845112587908,90.79841849863757,24.86067148117186,90.79843475509591,90.79841849863757,21.577739190860104,90.79842377536765,90.79841849863757,0.44481493685139817,10.832859396524418,72.63873112108045,0.8585371115894461,37.62469072804209,181.59683779680333,22.52701747096106,90.79842695021765,90.79841849863757,21.76298332497771,181.59684369308022,181.59683779680333,70.0020882464573,0.0,0.0,24.860671481172016,0.0,0.0,0.858537111589615,0.0,0.0,0.0,0.0,1253.0121155810616,1.0,0,1
623,2021-10-27 19:16:00.310099,3.048,3.048,69.9810421707004,90.79858565964278,90.79841849863757,29.330411788652853,36.31939716575634,36.31936596030431,24.45686047862431,36.31938086622154,36.31936596030431,21.752165326665526,108.9581061395937,108.95810027949746,8.091696779599557,69.30496137861702,108.95810027949746,8.026943827778707,69.02710153018212,108.95810027949746,8.010067503703555,68.95450000390191,108.95810027949746,11.31998615649723,54.64824254981582,72.63873112108045,0.062205804169756726,4.05148691647451,72.63873112108045,0.7107096944408681,13.693029042717036,72.63873112108045,1.0814087358958537,16.890723563837458,72.63873112108045,24.55696424651681,90.79843373935067,90.79841849863757,29.755525906720585,90.79845112587874,90.79841849863757,24.86067129568385,90.7984347550953,90.79841849863757,21.577739103070254,90.79842377536735,90.79841849863757,0.4448148643904649,10.832858514629612,72.63873112108045,0.8585370645678728,37.62468969753623,181.59683779680333,22.527017401566734,90.79842695021742,90.79841849863757,21.76298324279115,181.59684369307996,181.59683779680333,70.00208821329926,0.0,0.0,24.86067129568399,0.0,0.0,0.8585370645680461,0.0,0.0,0.0,0.0,1253.0121168164926,1.0,0,1
624,2021-10-27 19:16:06.431579,3.048,3.048,69.98104217663115,90.7985856596428,90.79841849863757,29.330411805315855,36.3193971657564,36.31936596030431,24.45686049500206,36.3193808662216,36.31936596030431,21.75216534282578,108.95810613959375,108.95810027949746,8.09169679040506,69.3049614248897,108.95810027949746,8.026943838536777,69.02710157643719,108.95810027949746,8.01006751444898,68.9545000501513,108.95810027949746,11.319986171448683,54.64824258590458,72.63873112108045,0.06220581261029018,4.051487189382089,72.63873112108045,0.7107097122308157,13.693029214151583,72.63873112108045,1.0814087539816015,16.89072370511078,72.63873112108045,24.55696426582259,90.79843373935073,90.79841849863757,29.755525923508976,90.7984511258788,90.79841849863757,24.860671317514427,90.79843475509537,90.79841849863757,21.57773912000329,90.79842377536741,90.79841849863757,0.4448148814907994,10.832858722756756,72.63873112108045,0.8585370872071854,37.62469019375417,181.59683779680333,22.52701742042326,90.79842695021749,90.79841849863757,21.76298326026479,181.59684369308,181.59683779680333,70.00208821922313,0.0,0.0,24.860671317514566,0.0,0.0,0.8585370872073586,0.0,0.0,0.0,0.0,1253.0121165957762,1.0,0,1
625,2021-10-27 19:16:11.725582,3.048,3.048,71.69225532495479,75.04446008120398,75.04428719706658,33.55785430335568,30.017759033461758,30.01771368937817,28.999308024710015,30.01774378745757,30.01771368937817,26.212686215992022,90.05316382880429,90.05314305054861,12.129310984752864,70.1296938460511,90.05314305054861,12.011081706371597,69.7870656848697,90.05314305054861,11.980631865784877,69.69854936357096,90.05314305054861,15.227765460974444,52.3854517700165,60.03542671795164,3.103675537646417,23.649979507438406,60.03542671795164,3.9452622786773666,26.664321939909158,60.03542671795164,4.389167416215103,28.12442662758833,60.03542671795164,28.327822864580675,75.04431504937179,75.04428719706658,33.96521822668124,75.044333903574,75.04428719706658,29.41736448059444,75.04431869333085,75.04428719706658,25.882156639409214,75.04430686986998,75.04428719706658,4.476072988077958,28.40149387348077,60.03542671795164,4.35565229775393,70.04211287616799,150.08857505493788,26.69494315200589,75.04430958822488,75.04428719706658,26.171085703388947,150.08859569406113,150.08857505493788,71.71136330972107,0.0,0.0,29.417364480594536,0.0,0.0,4.35565229775406,0.0,0.0,0.0,0.0,1189.3264782583751,1.0,0,1
626,2021-10-27 19:16:18.646751,3.048,3.048,71.6922549612401,75.04446008120277,75.04428719706658,33.557852252352404,30.017759033454894,30.01771368937817,28.99930535053063,30.017743787448623,30.01771368937817,26.212683045054835,90.05316382879369,90.05314305054861,12.129310323736608,70.12969193569565,90.05314305054861,12.011081492560438,69.78706506339199,90.05314305054861,11.980631762118279,69.69854906187126,90.05314305054861,15.227766180472575,52.38545301291925,60.03542671795164,3.1036727907960358,23.649968703490405,60.03542671795164,3.9452638134543077,26.664327116913757,60.03542671795164,4.389169857963634,28.124434460016683,60.03542671795164,28.32782504777634,75.0443150493791,75.04428719706658,33.9652166181355,75.04433390356863,75.04428719706658,29.41736197675597,75.0443186933225,75.04428719706658,25.882152157826127,75.044306869855,75.04428719706658,4.47607266371152,28.40149288092355,60.03542671795164,4.355655707026767,70.0421405313682,150.08857505493788,26.69494324790113,75.0443095882252,75.04428719706658,26.17108372102557,150.0885956940545,150.08857505493788,71.71136294640878,0.0,0.0,29.41736197675609,0.0,0.0,4.355655707026915,0.0,0.0,0.0,0.0,1189.3264917949762,1.0,0,1
627,2021-10-27 19:16:24.795353,3.048,3.048,71.69225484303452,75.04446008120237,75.04428719706658,33.55785191353744,30.01775903345376,30.01771368937817,28.99930501660548,30.017743787447507,30.01771368937817,26.21268271502857,90.05316382879259,90.05314305054861,12.129310078761838,70.12969122749334,90.05314305054861,12.011081248479286,69.78706435430902,90.05314305054861,11.98063151827965,69.69854835259326,90.05314305054861,15.227765872601555,52.38545248336172,60.03542671795164,3.1036724955354633,23.64996757851426,60.03542671795164,3.945263485132728,26.66432600741711,60.03542671795164,4.389169518828327,28.124433373469806,60.03542671795164,28.32782471796474,75.044315049378,75.04428719706658,33.96521628116575,75.04433390356749,75.04428719706658,29.417361523664873,75.04431869332097,75.04428719706658,25.882151812321958,75.04430686985384,75.04428719706658,4.476072321671954,28.401491795777133,60.03542671795164,4.355655347253598,70.04213763857823,150.08857505493788,26.694942900775796,75.04430958822404,75.04428719706658,26.17108336573715,150.0885956940533,150.08857505493788,71.7113628283341,0.0,0.0,29.41736152366497,0.0,0.0,4.3556553472537445,0.0,0.0,0.0,0.0,1189.3264961943037,1.0,0,1
628,2021-10-27 19:16:31.112039,3.048,3.048,71.69225494114224,75.0444600812027,75.04428719706658,33.557852202622314,30.01775903345473,30.01771368937817,28.999305294311633,30.01774378744844,30.01771368937817,26.21268298366161,90.05316382879349,90.05314305054861,12.12931027295578,70.12969178889117,90.05314305054861,12.011081440702204,69.78706491273817,90.05314305054861,11.98063170999634,69.69854891025936,90.05314305054861,15.227766111965263,52.38545289508438,60.03542671795164,3.1036727209064656,23.64996843719793,60.03542671795164,3.945263726261223,26.664326822260737,60.03542671795164,4.389169766472468,28.124434166887347,60.03542671795164,28.327824962807075,75.04431504937881,75.04428719706658,33.96521656698965,75.04433390356846,75.04428719706658,29.41736193010079,75.04431869332234,75.04428719706658,25.882152091607573,75.04430686985478,75.04428719706658,4.476072588621875,28.40149264268682,60.03542671795164,4.355655608844772,70.04213974190222,150.08857505493788,26.69494317263081,75.04430958822495,75.04428719706658,26.171083653237698,150.08859569405428,150.08857505493788,71.71136292633318,0.0,0.0,29.41736193010091,0.0,0.0,4.355655608844911,0.0,0.0,0.0,0.0,1189.3264925429696,1.0,0,1
629,2021-10-27 19:16:37.115682,3.048,3.048,71.69225488874227,75.04446008120252,75.04428719706658,33.55785205560242,30.017759033454237,30.01771368937817,28.999305146264454,30.017743787447937,30.01771368937817,26.212682834795284,90.05316382879299,90.05314305054861,12.129310160390103,70.12969146347265,90.05314305054861,12.011081328048375,69.78706458546625,90.05314305054861,11.98063159732988,69.69854858253517,90.05314305054861,15.227765968642514,52.38545264856078,60.03542671795164,3.1036725819080297,23.64996790762303,60.03542671795164,3.945263567927475,26.66432628720702,60.03542671795164,4.389169602339715,28.124433641033182,60.03542671795164,28.32782480480827,75.04431504937828,75.04428719706658,33.96521642011886,75.04433390356796,75.04428719706658,29.417361741934684,75.0443186933217,75.04428719706658,25.882151934812136,75.04430686985425,75.04428719706658,4.476072429969565,28.401492139343407,60.03542671795164,4.355655434291391,70.04213833844273,150.08857505493788,26.69494301201308,75.04430958822441,75.04428719706658,26.171083492485085,150.08859569405374,150.08857505493788,71.71136287399125,0.0,0.0,29.417361741934798,0.0,0.0,4.3556554342915295,0.0,0.0,0.0,0.0,1189.3264944931705,1.0,0,1
630,2021-10-27 19:16:43.504498,3.048,3.048,71.69225491665367,75.04446008120262,75.04428719706658,33.55785213609819,30.01775903345451,30.01771368937817,28.999305225221356,30.017743787448204,30.01771368937817,26.212682912525107,90.05316382879325,90.05314305054861,12.129310217744685,70.12969162927867,90.05314305054861,12.011081385110826,69.78706475123921,90.05314305054861,11.980631654314923,69.69854874829389,90.05314305054861,15.227766040413718,52.3854527720148,60.03542671795164,3.1036726504481913,23.649968168798235,60.03542671795164,3.9452636434846418,26.66432654254147,60.03542671795164,4.389169680273091,28.124433890730778,60.03542671795164,28.327824880869766,75.04431504937854,75.04428719706658,33.965216500060265,75.04433390356823,75.04428719706658,29.41736185069279,75.04431869332205,75.04428719706658,25.882152016114908,75.04430686985452,75.04428719706658,4.47607250974845,28.401492392428427,60.03542671795164,4.355655516909812,70.04213900282198,150.08857505493788,26.694943093003104,75.04430958822468,75.04428719706658,26.171083575998285,150.08859569405402,150.08857505493788,71.71136290187174,0.0,0.0,29.417361850692902,0.0,0.0,4.355655516909943,0.0,0.0,0.0,0.0,1189.3264934543754,1.0,0,1
631,2021-10-27 19:16:49.783062,3.048,3.048,72.72648173922727,68.37023997043538,68.37006362733996,36.165168244491554,27.34807843148792,27.348024367273652,31.81535631409943,27.348063883593298,27.348024367273652,29.057180499942117,82.04410519955806,82.04407490792484,14.788110271935698,70.54862680108499,82.04407490792484,14.64415310861122,70.20440372976023,82.04407490792484,14.607220479770454,70.11581991011934,82.04407490792484,17.84018397802284,51.65836013526823,54.69604813251268,5.634753294567414,29.032096877510412,54.69604813251268,6.380842931624932,30.894415166552214,54.69604813251268,6.83991931910091,31.986479308211834,54.69604813251268,30.87727875530227,68.37010000627028,68.37006362733996,36.56307724221686,68.37011902235616,68.37006362733996,32.24880550496788,68.3701045933253,68.37006362733996,28.69679293724684,68.37009271366121,68.37006362733996,7.168283725558778,32.74526765018723,54.69604813251268,6.8367638331956,79.94775498767596,136.74012785671457,29.453665758999115,68.37009524501343,68.37006362733996,29.060917976100576,136.74015816084773,136.74012785671457,72.74446022376522,0.0,0.0,32.248805504967976,0.0,0.0,6.8367638331957306,0.0,0.0,0.0,0.0,1150.834466761189,1.0,0,1
632,2021-10-27 19:16:57.589234,3.048,3.048,72.7264816643576,68.37023997043512,68.37006362733996,36.16516801609374,27.348078431487153,27.348024367273652,31.815356092067486,27.348063883592555,27.348024367273652,29.057180283076992,82.04410519955734,82.04407490792484,14.788110098340203,70.54862638705254,82.04407490792484,14.644152934361777,70.2044033123329,82.04407490792484,14.607220305365296,70.11581949184573,82.04407490792484,17.840183763019354,51.65835982244849,54.69604813251268,5.634753416500453,29.032097324131648,54.69604813251268,6.380842839579797,30.894414944753347,54.69604813251268,6.83991914538008,31.986478904211573,54.69604813251268,30.877278608434864,68.3701000062698,68.37006362733996,36.56307702076717,68.37011902235542,68.37006362733996,32.248805178724695,68.37010459332421,68.37006362733996,28.696792716972762,68.37009271366048,68.37006362733996,7.168283531733393,32.74526720860979,54.69604813251268,6.836763704598848,79.94775423582557,136.74012785671457,29.453665570743087,68.37009524501279,68.37006362733996,29.060917760353917,136.74015816084702,136.74012785671457,72.74446014897616,0.0,0.0,32.248805178724794,0.0,0.0,6.836763704598978,0.0,0.0,0.0,0.0,1150.8344695477438,1.0,0,1
633,2021-10-27 19:17:04.471018,3.048,3.048,72.72648170517915,68.37023997043526,68.37006362733996,36.165168143819024,27.348078431487586,27.348024367273652,31.815356208278047,27.34806388359294,27.348024367273652,29.057180389949984,82.04410519955769,82.04407490792484,14.788110171586228,70.54862656176762,82.04407490792484,14.644153004990972,70.20440348163214,82.04407490792484,14.607220375341196,70.11581965979094,82.04407490792484,17.8401838435069,51.65835993897898,54.69604813251268,5.6347534918158715,29.032097518149413,54.69604813251268,6.380842902397603,30.894415096827085,54.69604813251268,6.8399192066914365,31.986479047571173,54.69604813251268,30.877278674517473,68.37010000627001,68.37006362733996,36.56307714504403,68.37011902235584,68.37006362733996,32.24880537707207,68.37010459332487,68.37006362733996,28.69679282641984,68.37009271366085,68.37006362733996,7.168283623466723,32.745267418133054,54.69604813251268,6.8367637661705,79.94775459582891,136.74012785671457,29.45366566520606,68.37009524501312,68.37006362733996,29.060917871977775,136.74015816084736,136.74012785671457,72.74446018975372,0.0,0.0,32.24880537707216,0.0,0.0,6.836763766170621,0.0,0.0,0.0,0.0,1150.834468028418,1.0,0,1
634,2021-10-27 19:17:10.677338,3.048,3.048,72.72648168033942,68.37023997043518,68.37006362733996,36.16516807949698,27.34807843148737,27.348024367273652,31.815356139527378,27.348063883592715,27.348024367273652,29.057180317608015,82.04410519955745,82.04407490792484,14.78811011088806,70.54862641698323,82.04407490792484,14.64415294332505,70.20440333381804,82.04407490792484,14.607220313441275,70.11581951122845,82.04407490792484,17.840183765956134,51.658359826700405,54.69604813251268,5.63475341326391,29.032097315800467,54.69604813251268,6.380842809328483,30.894414871520702,54.69604813251268,6.839919107652912,31.986478815993873,54.69604813251268,30.87727858462642,68.37010000626972,68.37006362733996,36.563077080023604,68.37011902235562,68.37006362733996,32.24880530546212,68.37010459332463,68.37006362733996,28.696792749857938,68.3700927136606,68.37006362733996,7.1682835412916885,32.745267230441385,54.69604813251268,6.836763664843911,79.94775400338116,136.74012785671457,29.453665582504968,68.37009524501285,68.37006362733996,29.060917793699456,136.74015816084713,136.74012785671457,72.74446016494078,0.0,0.0,32.248805305462206,0.0,0.0,6.836763664844015,0.0,0.0,0.0,0.0,1150.8344689529208,1.0,0,1
635,2021-10-27 19:17:16.980714,3.048,3.048,72.7264816893,68.37023997043522,68.37006362733996,36.16516807390744,27.34807843148735,27.348024367273652,31.815356160076018,27.348063883592783,27.348024367273652,29.05718035935282,82.04410519955759,82.04407490792484,14.788110167367048,70.54862655170373,82.04407490792484,14.644153005647544,70.20440348320629,82.04407490792484,14.607220377203546,70.11581966426102,82.04407490792484,17.840183855219685,51.65835995593664,54.69604813251268,5.634753511753673,29.032097569489995,54.69604813251268,6.380842960551813,30.894415237607824,54.69604813251268,6.839919275813912,31.986479209199885,54.69604813251268,30.87727872362663,68.37010000627018,68.37006362733996,36.56307708068787,68.37011902235562,68.37006362733996,32.248805225901116,68.37010459332437,68.37006362733996,28.696792798816787,68.37009271366075,68.37006362733996,7.168283627451146,32.745267427234985,54.69604813251268,6.836763838395208,79.94775501812153,136.74012785671457,29.45366566641732,68.37009524501312,68.37006362733996,29.060917844117267,136.74015816084727,136.74012785671457,72.7444601738917,0.0,0.0,32.248805225901194,0.0,0.0,6.836763838395329,0.0,0.0,0.0,0.0,1150.834468619419,1.0,0,1
636,2021-10-27 19:17:23.440078,3.048,3.048,72.72648157778403,68.37023997043484,68.37006362733996,36.16516778449355,27.34807843148638,27.348024367273652,31.815355851429832,27.348063883591745,27.348024367273652,29.05718003511058,82.0441051995565,82.04407490792484,14.788109895867189,70.54862590408882,82.04407490792484,14.64415272994714,70.20440282234641,82.04407490792484,14.607220100488174,70.11581900013005,82.04407490792484,17.840183508780864,51.65835945436081,54.69604813251268,5.63475316121503,29.03209666657045,54.69604813251268,6.380842546002494,30.894414234048778,54.69604813251268,6.839918834831044,31.986478178066527,54.69604813251268,30.877278323024278,68.37010000626883,68.37006362733996,36.563076788298524,68.37011902235466,68.37006362733996,32.24880490179278,68.37010459332328,68.37006362733996,28.696792455790156,68.3700927136596,68.37006362733996,7.168283260166491,32.74526658833227,54.69604813251268,6.836763387278748,79.94775238048177,136.74012785671457,29.45366529671191,68.37009524501188,68.37006362733996,29.060917493411022,136.7401581608461,136.74012785671457,72.7444600624958,0.0,0.0,32.24880490179286,0.0,0.0,6.836763387278869,0.0,0.0,0.0,0.0,1150.8344727699032,1.0,0,1
