node;tanks;tanks;tanks;tanks;tanks;tanks;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions
id;T41;T41;T41;T42;T42;T42;J1;J1;J1;J1;J1;J2;J2;J2;J2;J2;J3;J3;J3;J3;J3;J4;J4;J4;J4;J4;J5;J5;J5;J5;J5;J6;J6;J6;J6;J6;J7;J7;J7;J7;J7;J8;J8;J8;J8;J8;J9;J9;J9;J9;J9;J10;J10;J10;J10;J10;J11;J11;J11;J11;J11;J12;J12;J12;J12;J12;J13;J13;J13;J13;J13;J14;J14;J14;J14;J14;J15;J15;J15;J15;J15;J16;J16;J16;J16;J16;J17;J17;J17;J17;J17;J18;J18;J18;J18;J18;J19;J19;J19;J19;J19;J20;J20;J20;J20;J20;J21;J21;J21;J21;J21;J22;J22;J22;J22;J22
properties;head;pressure;level;head;pressure;level;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit
3 days 06:40:00;74,56976632;8,034766319;3,051;71,70846266;5,17346266;3,051;87,66217419;81,56617419;53,2979434;53,29814931;-0,000205907;75,57757605;60,33757605;21,31917652;21,31931142;-0,000134909;73,12668068;57,88668068;21,31917652;21,31930323;-0,000126712;71,62247197;56,38247197;63,95753096;63,95765264;-0,000121681;67,56074272;43,17674272;63,95753096;63,95760847;-7,75E-05;67,47884004;43,09484004;63,95753096;63,9576082;-7,72E-05;67,4573131;43,0733131;63,95753096;63,95760812;-7,72E-05;70,26639053;45,88239053;42,63835256;42,63843913;-8,66E-05;70,00479712;33,42879712;42,63835256;42,63839748;-4,49E-05;71,04015248;34,46415248;42,63835256;42,63840094;-4,84E-05;71,3915981;34,8155981;42,63835256;42,63840211;-4,96E-05;72,8577456;57,6177456;53,2979434;53,29806921;-0,000125812;75,76504858;60,52504858;53,2979434;53,29807894;-0,000135536;74,77755646;59,53755646;53,2979434;53,29807563;-0,000132233;71,61485566;56,37485566;53,2979434;53,29806506;-0,000121655;71,61151119;35,03551119;42,63835256;42,63840285;-5,03E-05;72,04462144;35,46862144;106,5958873;106,595939;-5,17E-05;72,19789118;56,95789118;53,2979434;53,29806701;-0,000123605;71,93550997;56,69550997;106,5958873;106,59601;-0,000122728;87,6703273;81,5743273;0;0;0;74,80001409;59,56001409;0;0;0;72,10661299;35,53061299;0;0;0
3 days 06:50:00;74,33462605;7,799626049;3,051;71,3257354;4,790735399;3,051;87,58369784;81,48769784;53,2979434;53,29814905;-0,000205645;75,34474782;60,10474782;21,31917652;21,31931065;-0,00013413;72,85525835;57,61525835;21,31917652;21,31930232;-0,000125804;71,32018547;56,08018547;63,95753096;63,95765163;-0,00012067;67,24058723;42,85658723;63,95753096;63,9576074;-7,64E-05;67,15569719;42,77169719;63,95753096;63,95760712;-7,62E-05;67,13340521;42,74940521;63,95753096;63,95760704;-7,61E-05;69,93535086;45,55135086;42,63835256;42,63843802;-8,55E-05;69,65294748;33,07694748;42,63835256;42,6383963;-4,37E-05;70,66198184;34,08598184;42,63835256;42,63839967;-4,71E-05;71,01515454;34,43915454;42,63835256;42,63840085;-4,83E-05;72,50727789;57,26727789;53,2979434;53,29806804;-0,00012464;75,53160254;60,29160254;53,2979434;53,29807816;-0,000134755;74,54622597;59,30622597;53,2979434;53,29807486;-0,000131459;71,30781512;56,06781512;53,2979434;53,29806403;-0,000120628;71,29218182;34,71618182;42,63835256;42,63840178;-4,92E-05;71,65043614;35,07443614;106,5958873;106,5959377;-5,04E-05;71,86954762;56,62954762;53,2979434;53,29806591;-0,000122507;71,63243214;56,39243214;106,5958873;106,596009;-0,000121714;87,59195806;81,49595806;0;0;0;74,56953325;59,32953325;0;0;0;71,70788814;35,13188814;0;0;0
3 days 07:00:00;73,73824419;7,203244189;3,051;70,43554134;3,900541337;3,051;86,98566772;80,88966772;76,0535341;76,05373774;-0,000203645;74,20095354;58,96095354;30,42141243;30,42154274;-0,000130304;70,42170105;55,18170105;30,42141243;30,4215301;-0,000117665;68,26710149;53,02710149;91,26423931;91,26434977;-0,000110459;60,80104783;36,41704783;91,26423931;91,26429422;-5,49E-05;60,70069416;36,31669416;91,26423931;91,26429388;-5,46E-05;60,67404751;36,29004751;91,26423931;91,26429379;-5,45E-05;66,25638191;41,87238191;60,8428242;60,84289735;-7,32E-05;66,08912655;29,51312655;60,8428242;60,84285601;-3,18E-05;68,66808053;32,09208053;60,8428242;60,84286464;-4,04E-05;69,21931174;32,64331174;60,8428242;60,84286648;-4,23E-05;71,20637472;55,96637472;76,0535341;76,05365439;-0,000120289;74,33656024;59,09656024;76,0535341;76,05366486;-0,000130758;74,20268296;58,96268296;76,0535341;76,05366441;-0,00013031;68,39977074;53,15977074;76,0535341;76,053645;-0,000110902;68,70000994;32,12400994;60,8428242;60,84286475;-4,05E-05;71,04868353;34,47268353;152,1070689;152,1071173;-4,84E-05;70,00209441;54,76209441;76,0535341;76,05365036;-0,000116261;69,0103736;53,7703736;152,1070689;152,1071818;-0,000112945;86,99476518;80,89876518;0;0;0;74,33331968;59,09331968;0;0;0;71,32299231;34,74699231;0;0;0
3 days 07:10:00;73,14682752;6,611827521;3,051;69,56775457;3,032754569;3,051;86,7968111;80,7008111;76,0535341;76,05373711;-0,000203013;73,60936396;58,36936396;30,42141243;30,42154076;-0,000128326;69,78130269;54,54130269;30,42141243;30,42152796;-0,000115523;67,58897332;52,34897332;91,26423931;91,2643475;-0,000108191;60,08516996;35,70116996;91,26423931;91,26429182;-5,25E-05;59,9795616;35,5955616;91,26423931;91,26429147;-5,22E-05;59,95154862;35,56754862;91,26423931;91,26429138;-5,21E-05;65,51810336;41,13410336;60,8428242;60,84289488;-7,07E-05;65,31968642;28,74368642;60,8428242;60,84285344;-2,92E-05;67,82663142;31,25063142;60,8428242;60,84286183;-3,76E-05;68,37534163;31,79934163;60,8428242;60,84286366;-3,95E-05;70,388296;55,148296;76,0535341;76,05365165;-0,000117553;73,75821703;58,51821703;76,0535341;76,05366292;-0,000128824;73,60832829;58,36832829;76,0535341;76,05366242;-0,000128322;67,70952483;52,46952483;76,0535341;76,05364269;-0,000108594;67,97453941;31,39853941;60,8428242;60,84286232;-3,81E-05;70,17126617;33,59526617;152,1070689;152,1071143;-4,55E-05;69,26812182;54,02812182;76,0535341;76,0536479;-0,000113807;68,31871133;53,07871133;152,1070689;152,1071795;-0,000110631;86,80618065;80,71018065;0;0;0;73,73695789;58,49695789;0;0;0;70,43292475;33,85692475;0;0;0
3 days 07:20:00;72,56051625;6,025516246;3,051;68,72143803;2,186438032;3,051;86,6134489;80,5174489;76,0535341;76,0537365;-0,0002024;73,027739;57,787739;30,42141243;30,42153881;-0,000126381;69,15109947;53,91109947;30,42141243;30,42152585;-0,000113415;66,92114128;51,68114128;91,26423931;91,26434527;-0,000105957;59,3813856;34,9973856;91,26423931;91,26428947;-5,02E-05;59,27066994;34,88666994;91,26423931;91,2642891;-4,98E-05;59,24133094;34,85733094;91,26423931;91,264289;-4,97E-05;64,79292593;40,40892593;60,8428242;60,84289245;-6,83E-05;64,56367571;27,98767571;60,8428242;60,84285091;-2,67E-05;67,00517099;30,42917099;60,8428242;60,84285908;-3,49E-05;67,55291981;30,97691981;60,8428242;60,84286091;-3,67E-05;69,59497316;54,35497316;76,0535341;76,053649;-0,0001149;73,18797905;57,94797905;76,0535341;76,05366101;-0,000126917;73,01898102;57,77898102;76,0535341;76,05366045;-0,000126351;67,02981061;51,78981061;76,0535341;76,05364042;-0,000106321;67,26117535;30,68517535;60,8428242;60,84285993;-3,57E-05;69,31546097;32,73946097;152,1070689;152,1071115;-4,26E-05;68,54612916;53,30612916;76,0535341;76,05364549;-0,000111392;67,63780354;52,39780354;152,1070689;152,1071772;-0,000108354;86,62308614;80,52708614;0;0;0;73,14556171;57,90556171;0;0;0;69,56525661;32,98925661;0;0;0
3 days 07:30:00;71,97937107;5,444371066;3,051;67,89576672;1,360766721;3,051;86,43535683;80,33935683;76,0535341;76,0537359;-0,000201804;72,4564742;57,2164742;30,42141243;30,4215369;-0,00012447;68,53120911;53,29120911;30,42141243;30,42152378;-0,000111342;66,26350974;51,02350974;91,26423931;91,26434307;-0,000103758;58,6894895;34,3054895;91,26423931;91,26428715;-4,78E-05;58,57381396;34,18981396;91,26423931;91,26428677;-4,75E-05;58,54318905;34,15918905;91,26423931;91,26428667;-4,74E-05;64,08058832;39,69658832;60,8428242;60,84289007;-6,59E-05;63,82106926;27,24506926;60,8428242;60,84284843;-2,42E-05;66,2028574;29,6268574;60,8428242;60,84285639;-3,22E-05;66,75086528;30,17486528;60,8428242;60,84285823;-3,40E-05;68,82435353;53,58435353;76,0535341;76,05364642;-0,000112322;72,62602131;57,38602131;76,0535341;76,05365913;-0,000125037;72,43474814;57,19474814;76,0535341;76,0536585;-0,000124397;66,36050781;51,12050781;76,0535341;76,05363818;-0,000104082;66,55979513;29,98379513;60,8428242;60,84285759;-3,34E-05;68,48042398;31,90442398;152,1070689;152,1071087;-3,98E-05;67,83574472;52,59574472;76,0535341;76,05364311;-0,000109016;66,9674344;51,7274344;152,1070689;152,107175;-0,000106112;86,44525738;80,34925738;0;0;0;72,55927102;57,31927102;0;0;0;68,71905175;32,14305175;0;0;0
3 days 07:40:00;71,53495656;4,999956563;3,051;67,27396541;0,738965406;3,051;86,26209141;80,16609141;76,0535341;76,05373532;-0,000201225;71,89436221;56,65436221;30,42141243;30,42153502;-0,00012259;67,92068046;52,68068046;30,42141243;30,42152173;-0,0001093;65,61532829;50,37532829;91,26423931;91,2643409;-0,00010159;58,00881083;33,62481083;91,26423931;91,26428488;-4,56E-05;57,8883488;33,5043488;91,26423931;91,26428448;-4,52E-05;57,85648463;33,47248463;91,26423931;91,26428437;-4,51E-05;63,38047564;38,99647564;60,8428242;60,84288773;-6,35E-05;63,09152712;26,51552712;60,8428242;60,84284599;-2,18E-05;65,41887027;28,84287027;60,8428242;60,84285377;-2,96E-05;65,96812037;29,39212037;60,8428242;60,84285561;-3,14E-05;68,07469855;52,83469855;76,0535341;76,05364391;-0,000109815;72,07186879;56,83186879;76,0535341;76,05365728;-0,000123184;71,85569112;56,61569112;76,0535341;76,05365656;-0,000122461;65,70101454;50,46101454;76,0535341;76,05363597;-0,000101877;65,86992772;29,29392772;60,8428242;60,84285528;-3,11E-05;67,66539011;31,08939011;152,1070689;152,107106;-3,71E-05;67,1362957;51,8962957;76,0535341;76,05364077;-0,000106677;66,30703146;51,06703146;152,1070689;152,1071728;-0,000103903;86,27225127;80,17625127;0;0;0;71,97814651;56,73814651;0;0;0;67,89348576;31,31748576;0;0;0
3 days 07:47:43;71,4432051;4,908205099;3,051;67,1123094;0,577309396;3,051;91,56235403;85,46635403;76,0535341;76,05375305;-0,000218951;72,31172153;57,07172153;30,42141243;30,42153642;-0,000123986;68,05942222;52,81942222;30,42141243;30,4215222;-0,000109764;65,53603195;50,29603195;91,26423931;91,26434063;-0,000101325;57,82954203;33,44554203;91,26423931;91,26428428;-4,50E-05;57,69386021;33,30986021;91,26423931;91,26428382;-4,45E-05;57,65806607;33,27406607;91,26423931;91,2642837;-4,44E-05;63,14114322;38,75714322;60,8428242;60,84288693;-6,27E-05;62,77945351;26,20345351;60,8428242;60,84284494;-2,07E-05;64,98444214;28,40844214;60,8428242;60,84285232;-2,81E-05;65,60386532;29,02786532;60,8428242;60,84285439;-3,02E-05;68,05554502;52,81554502;76,0535341;76,05364385;-0,000109751;72,62289825;57,38289825;76,0535341;76,05365912;-0,000125027;71,47145209;56,23145209;76,0535341;76,05365527;-0,000121176;65,55926664;50,31926664;76,0535341;76,0536355;-0,000101402;65,66502047;29,08902047;60,8428242;60,8428546;-3,04E-05;67,09268237;30,51668237;152,1070689;152,107104;-3,52E-05;66,95760224;51,71760224;76,0535341;76,05364018;-0,000106079;66,17820095;50,93820095;152,1070689;152,1071723;-0,000103472;91,57551751;85,47951751;0;0;0;71,53432781;56,29432781;0;0;0;67,27217052;30,69617052;0;0;0
3 days 07:50:00;71,11221217;4,57721217;3,051;66,53502656;2,66E-05;3,051;91,54712076;85,45112076;76,0535341;76,053753;-0,000218901;72,22212598;56,98212598;30,42141243;30,42153612;-0,000123686;67,95421406;52,71421406;30,42141243;30,42152185;-0,000109412;65,41854004;50,17854004;91,26423931;91,26434024;-0,000100932;57,70384284;33,31984284;91,26423931;91,26428386;-4,45E-05;57,56687879;33,18287879;91,26423931;91,2642834;-4,41E-05;57,53075427;33,14675427;91,26423931;91,26428328;-4,40E-05;63,01049463;38,62649463;60,8428242;60,84288649;-6,23E-05;62,64062083;26,06462083;60,8428242;60,84284448;-2,03E-05;64,83276342;28,25676342;60,8428242;60,84285181;-2,76E-05;65,45261764;28,87661764;60,8428242;60,84285389;-2,97E-05;67,91372463;52,67372463;76,0535341;76,05364337;-0,000109277;72,53236025;57,29236025;76,0535341;76,05365882;-0,000124724;71,37940765;56,13940765;76,0535341;76,05365497;-0,000120868;65,43969276;50,19969276;76,0535341;76,0536351;-0,000101003;65,53637892;28,96037892;60,8428242;60,84285417;-3,00E-05;66,93358213;30,35758213;152,1070689;152,1071035;-3,46E-05;66,82158714;51,58158714;76,0535341;76,05363972;-0,000105624;66,05738755;50,81738755;152,1070689;152,1071719;-0,000103068;91,56033586;85,46433586;0;0;0;71,44257344;56,20257344;0;0;0;67,11053982;30,53453982;0;0;0
3 days 07:58:13;70,94679625;4,411796249;3,051;66,53502656;2,66E-05;3,051;91,08338166;84,98738166;76,0535341;76,05375145;-0,00021735;70,65436137;55,41436137;30,42141243;30,42153088;-0,000118443;64,07441157;48,83441157;30,42141243;30,42150887;-9,64E-05;59,66111131;44,42111131;91,26423931;91,26432099;-8,17E-05;50,32977028;25,94577028;91,26423931;91,2642592;-1,99E-05;49,85623689;25,47223689;91,26423931;91,26425761;-1,83E-05;49,73626271;25,35226271;91,26423931;91,26425721;-1,79E-05;54,61710781;30,23310781;60,8428242;60,84285842;-3,42E-05;53,00436205;16,42836205;60,8428242;55,14314114;5,699683056;53,75851526;17,18251526;60,8428242;56,39462819;4,448196011;54,42170388;17,84570388;60,8428242;57,47264846;3,370175741;58,38342126;43,14342126;76,0535341;76,0536115;-7,74E-05;70,73814051;55,49814051;76,0535341;76,05365282;-0,000118723;70,81323504;55,57323504;76,0535341;76,05365307;-0,000118974;59,24499436;44,00499436;76,0535341;76,05361438;-8,03E-05;57,33410372;20,75810372;60,8428242;60,84282673;-2,54E-06;54,80834703;18,23234703;152,1070689;145,2297834;6,877285416;58,95602087;43,71602087;76,0535341;76,05361342;-7,93E-05;59,53467933;44,29467933;152,1070689;152,1071501;-8,13E-05;91,09821235;85,00221235;0;0;0;71,109252;55,869252;0;0;0;54,80834703;18,23234703;0;0;0
3 days 08:00:00;70,14093451;3,605934506;3,051;66,53502656;2,66E-05;3,051;91,14155977;85,04555977;72,14375425;72,1439718;-0,000217544;70,69712436;55,45712436;28,85750056;28,85761914;-0,000118586;64,67064023;49,43064023;28,85750056;28,85759899;-9,84E-05;60,6189699;45,3789699;86,57250358;86,57258846;-8,49E-05;52,10457606;27,72057606;86,57250358;86,5725294;-2,58E-05;51,66187594;27,27787594;86,57250358;86,57252792;-2,43E-05;51,54986502;27,16586502;86,57250358;86,57252755;-2,40E-05;55,95870411;31,57470411;57,71500048;57,71503919;-3,87E-05;54,36131302;17,78531302;57,71500048;54,42582136;3,289179125;55,08618386;18,51018386;57,71500048;55,52379543;2,191205047;55,72942802;19,15342802;57,71500048;56,48029599;1,234704489;59,57286202;44,33286202;72,14375425;72,14383563;-8,14E-05;70,75170449;55,51170449;72,14375425;72,14387302;-0,000118768;70,71638167;55,47638167;72,14375425;72,1438729;-0,00011865;60,22337256;44,98337256;72,14375425;72,14383781;-8,36E-05;58,47452059;21,89852059;57,71500048;57,71500683;-6,35E-06;56,10185299;19,52585299;144,2875091;142,5669138;1,720595314;59,9845817;44,7445817;72,14375425;72,14383701;-8,28E-05;60,49845117;45,25845117;144,2875091;144,2875936;-8,45E-05;91,1561831;85,0601831;0;0;0;70,94451492;55,70451492;0;0;0;56,10185299;19,52585299;0;0;0
3 days 08:10:00;69,37340918;2,838409178;3,051;66,53502656;2,66E-05;3,051;91,03955908;84,94355908;72,14375425;72,14397146;-0,000217203;69,9347347;54,6947347;28,85750056;28,85761659;-0,000116036;63,96455973;48,72455973;28,85750056;28,85759663;-9,61E-05;59,95977382;44,71977382;86,57250358;86,57258625;-8,27E-05;51,50269852;27,11869852;86,57250358;86,57252739;-2,38E-05;51,07461718;26,69061718;86,57250358;86,57252596;-2,24E-05;50,9661436;26,5821436;86,57250358;86,57252559;-2,20E-05;55,39430676;31,01030676;57,71500048;57,7150373;-3,68E-05;53,87202795;17,29602795;57,71500048;53,67205808;4,042942405;54,59502159;18,01902159;57,71500048;54,78221823;2,932782253;55,23843975;18,66243975;57,71500048;55,75167976;1,963320721;59,06945432;43,82945432;72,14375425;72,14383395;-7,97E-05;70,02169236;54,78169236;72,14375425;72,14387058;-0,000116327;69,9304079;54,6904079;72,14375425;72,14387028;-0,000116022;59,57877025;44,33877025;72,14375425;72,14383565;-8,14E-05;57,87795219;21,30195219;57,71500048;57,71500484;-4,35E-06;55,58510554;19,00910554;144,2875091;140,6677634;3,619745712;59,38604533;44,14604533;72,14375425;72,14383501;-8,08E-05;59,85833749;44,61833749;144,2875091;144,2875915;-8,23E-05;91,05454685;84,95854685;0;0;0;70,13885008;54,89885008;0;0;0;55,58510554;19,00910554;0;0;0
3 days 08:20:00;68,64121787;2,106217872;3,051;66,53502656;2,66E-05;3,051;90,94625947;84,85025947;72,14375425;72,14397114;-0,000216891;69,2318926;53,9918926;28,85750056;28,85761424;-0,000113685;63,31005198;48,07005198;28,85750056;28,85759444;-9,39E-05;59,34547137;44,10547137;86,57250358;86,5725842;-8,06E-05;50,94008424;26,55608424;86,57250358;86,57252551;-2,19E-05;50,52503009;26,14103009;86,57250358;86,57252412;-2,05E-05;50,41971572;26,03571572;86,57250358;86,57252377;-2,02E-05;54,86541746;30,48141746;57,71500048;57,71503554;-3,51E-05;53,41462234;16,83862234;57,71500048;52,95774566;4,757254824;54,13674952;17,56074952;57,71500048;54,0811472;3,633853283;54,77998709;18,20398709;57,71500048;55,06264801;2,652352469;58,59672034;43,35672034;72,14375425;72,14383237;-7,81E-05;69,34794636;54,10794636;72,14375425;72,14386833;-0,000114074;69,18047908;53,94047908;72,14375425;72,14386777;-0,000113514;58,97595519;43,73595519;72,14375425;72,14383364;-7,94E-05;57,32154189;20,74554189;57,71500048;57,71500297;-2,49E-06;55,1037301;18,5277301;144,2875091;138,8752545;5,412254653;58,82970413;43,58970413;72,14375425;72,14383315;-7,89E-05;59,26101309;44,02101309;144,2875091;144,2875895;-8,03E-05;90,96158419;84,86558419;0;0;0;69,37149898;54,13149898;0;0;0;55,1037301;18,5277301;0;0;0
3 days 08:30:00;67,94153432;1,406534325;3,051;66,53502656;2,66E-05;3,051;90,86111085;84,76511085;72,14375425;72,14397086;-0,000216606;68,58893092;53,34893092;28,85750056;28,85761209;-0,000111535;62,70662926;47,46662926;28,85750056;28,85759242;-9,19E-05;58,77491085;43,53491085;86,57250358;86,57258229;-7,87E-05;50,41565795;26,03165795;86,57250358;86,57252375;-2,02E-05;50,01210515;25,62810515;86,57250358;86,5725224;-1,88E-05;49,90958554;25,52558554;86,57250358;86,57252206;-1,85E-05;54,37103246;29,98703246;57,71500048;57,71503388;-3,34E-05;52,98757347;16,41157347;57,71500048;52,2820822;5,432918277;53,70947087;17,13347087;57,71500048;53,41922305;4,295777433;54,35210729;17,77610729;57,71500048;54,41170203;3,303298451;58,15253876;42,91253876;72,14375425;72,14383088;-7,66E-05;68,72669122;53,48669122;72,14375425;72,14386625;-0,000111996;68,46385108;53,22385108;72,14375425;72,14386537;-0,000111117;58,41336247;43,17336247;72,14375425;72,14383176;-7,75E-05;56,80341869;20,22741869;57,71500048;57,71500124;-7,61E-07;54,65552526;18,07952526;144,2875091;137,1852164;7,102292748;58,31338448;43,07338448;72,14375425;72,14383142;-7,72E-05;58,70445754;43,46445754;144,2875091;144,2875876;-7,85E-05;90,87674608;84,78074608;0;0;0;68,63946177;53,39946177;0;0;0;54,65552526;18,07952526;0;0;0
3 days 08:40:00;67,27262906;0,737629056;3,051;66,53502656;2,66E-05;3,051;90,78281536;84,68681536;72,14375425;72,1439706;-0,000216344;67,99387099;52,75387099;28,85750056;28,8576101;-0,000109545;62,14754798;46,90754798;28,85750056;28,85759055;-9,00E-05;58,24571103;43,00571103;86,57250358;86,57258052;-7,69E-05;49,92957212;25,54557212;86,57250358;86,57252213;-1,85E-05;49,53665908;25,15265908;86,57250358;86,57252081;-1,72E-05;49,43672958;25,05272958;86,57250358;86,57252048;-1,69E-05;53,91296934;29,52896934;57,71500048;57,71503235;-3,19E-05;52,59233277;16,01633277;57,71500048;51,64903649;6,065963992;53,31455335;16,73855335;57,71500048;52,80014267;4,914857813;53,95613216;17,38013216;57,71500048;53,80232326;3,91267722;57,73788039;42,49788039;72,14375425;72,1438295;-7,52E-05;68,15044212;52,91044212;72,14375425;72,14386432;-0,000110069;67,7783457;52,5383457;72,14375425;72,14386308;-0,000108824;57,89094618;42,65094618;72,14375425;72,14383001;-7,58E-05;56,3293166;19,7533166;57,71500048;57,35796885;0,357031626;54,24188797;17,66588797;144,2875091;135,6069016;8,680607578;57,83838907;42,59838907;72,14375425;72,14382983;-7,56E-05;58,18933135;42,94933135;144,2875091;144,2875859;-7,68E-05;90,79873862;84,70273862;0;0;0;67,9399186;52,6999186;0;0;0;54,24188797;17,66588797;0;0;0
3 days 08:50:00;66,63298166;0,09798166;3,051;66,53502656;2,66E-05;3,051;90,71035761;84,61435761;72,14375425;72,14397036;-0,000216102;67,43989914;52,19989914;28,85750056;28,85760825;-0,000107692;61,62679733;46,38679733;28,85750056;28,85758881;-8,83E-05;57,75253336;42,51253336;86,57250358;86,57257887;-7,53E-05;49,47676183;25,09276183;86,57250358;86,57252061;-1,70E-05;49,09371469;24,70971469;86,57250358;86,57251933;-1,58E-05;48,99619102;24,61219102;86,57250358;86,57251901;-1,54E-05;53,4863505;29,1023505;57,71500048;57,71503092;-3,04E-05;52,22419044;15,64819044;57,71500048;51,05117794;6,663822536;52,94706303;16,37106303;57,71500048;52,21702756;5,497972924;53,58702059;17,01102059;57,71500048;53,22784591;4,487154575;57,34694158;42,10694158;72,14375425;72,14382819;-7,39E-05;67,61367997;52,37367997;72,14375425;72,14386253;-0,000108273;67,12241261;51,88241261;72,14375425;72,14386088;-0,00010663;57,40377783;42,16377783;72,14375425;72,14382838;-7,41E-05;55,89313033;19,31713033;57,71500048;56,72114783;0,993852652;53,85754975;17,28154975;144,2875091;134,1235628;10,16394636;57,39968119;42,15968119;72,14375425;72,14382837;-7,41E-05;57,71083861;42,47083861;144,2875091;144,2875843;-7,52E-05;90,72654958;84,63054958;0;0;0;67,27114176;52,03114176;0;0;0;53,85754975;17,28154975;0;0;0
3 days 09:00:00;66,53527373;0,000273727;3,051;66,53502656;2,66E-05;3,051;90,74784832;84,65184832;68,11979374;68,12000997;-0,000216227;67,32332253;52,08332253;27,24791642;27,24802372;-0,000107302;62,01597093;46,77597093;27,24791642;27,24800597;-8,96E-05;58,4655879;43,2255879;81,74375105;81,74382873;-7,77E-05;50,993258;26,609258;81,74375105;81,74377316;-2,21E-05;50,64124879;26,25724879;81,74375105;81,74377198;-2,09E-05;50,55170869;26,16770869;81,74375105;81,74377168;-2,06E-05;54,57837538;30,19437538;54,49583224;54,49586633;-3,41E-05;53,3521572;16,7761572;54,49583224;49,91111741;4,584714823;54,0370545;17,4610545;54,49583224;50,91953078;3,576301457;54,64765323;18,07165323;54,49583224;51,80211297;2,693719271;58,23307623;42,99307623;68,11979374;68,11987064;-7,69E-05;67,5401934;52,3001934;68,11979374;68,11990177;-0,000108028;66,53588075;51,29588075;68,11979374;68,11989841;-0,000104669;58,11403387;42,87403387;68,11979374;68,11987025;-7,65E-05;56,78201746;20,20601746;54,49583224;54,49583292;-6,89E-07;54,9030938;18,3270938;136,2395881;130,4172999;5,822288151;58,22685214;42,98685214;68,11979374;68,11987062;-7,69E-05;58,43131665;43,19131665;136,2395881;136,2396657;-7,76E-05;90,763901;84,667901;0;0;0;66,63202026;51,39202026;0;0;0;54,9030938;18,3270938;0;0;0
3 days 09:01:56;66,535;0;3,051;66,53502656;2,66E-05;3,051;90,73780313;84,64180313;68,11979374;68,12000994;-0,000216194;67,24763396;52,00763396;27,24791642;27,24802347;-0,000107049;61,94278214;46,70278214;27,24791642;27,24800572;-8,93E-05;58,39447669;43,15447669;81,74375105;81,74382849;-7,74E-05;50,92667812;26,54267812;81,74375105;81,74377293;-2,19E-05;50,57577945;26,19177945;81,74375105;81,74377176;-2,07E-05;50,48651003;26,10251003;81,74375105;81,74377146;-2,04E-05;54,51473702;30,13073702;54,49583224;54,49586612;-3,39E-05;53,29615262;16,72015262;54,49583224;49,82776543;4,66806681;53,98095475;17,40495475;54,49583224;50,83767765;3,658154586;54,5911301;18,0151301;54,49583224;51,72104207;2,774790163;58,17250099;42,93250099;68,11979374;68,11987044;-7,67E-05;67,46667771;52,22667771;68,11979374;68,11990153;-0,000107782;66,43954813;51,19954813;68,11979374;68,11989809;-0,000104347;58,04285721;42,80285721;68,11979374;68,11987001;-7,63E-05;56,71654225;20,14054225;54,49583224;54,49583271;-4,70E-07;54,84471089;18,26871089;136,2395881;130,2094106;6,030177501;58,16278519;42,92278519;68,11979374;68,11987041;-7,67E-05;58,36181998;43,12181998;136,2395881;136,2396654;-7,73E-05;90,75389308;84,65789308;0;0;0;66,53432595;51,29432595;0;0;0;54,84471089;18,26871089;0;0;0
